
 1, Sample, 82.893063, 78.048483, 82.893063, 82.893063, 81.681918, 58352.640934, 77383.056855, 77582.073612, 77610.175999, 72731.986850, 0.001141, 0.487994, [114 15], [131 19], [24 2], [117 33]
 1, Novel, 20.248156, 82.893063, 16.732484, 31.290661, 37.791091, 76191.512616, 111977.348498, 58626.501173, 111918.846220, 89678.552127, 0.000393, , [93 36], [96 182], [102 116], [182 181]
 2, Sample, 82.893063, 81.041842, 78.110249, 77.800984, 79.961534, 58352.640934, 111704.657350, 77547.108051, 77343.249540, 81236.913969, 0.001040, 0.567420, [114 15], [171 94], [183 124], [8 42]
 2, Novel, 23.919941, 23.169854, 15.261821, 31.089529, 23.360286, 76786.868398, 77452.823379, 58724.589832, 112103.995063, 81267.069168, 0.000287, , [122 13], [96 118], [191 4], [59 123]
 3, Sample, 82.893063, 74.966790, 82.893063, 82.893063, 80.911495, 58352.640934, 111683.172872, 77582.073612, 58667.722669, 76571.402522, 0.001143, 0.630702, [114 15], [94 182], [24 2], [132 63]
 3, Novel, 15.522631, 28.995365, 22.167891, 24.822711, 22.877150, 57944.353490, 111545.452214, 77400.920720, 112099.725568, 89747.612998, 0.000259, , [33 179], [31 88], [5 49], [157 48]
 4, Sample, 76.162077, 77.224751, 75.770970, 82.893063, 78.012715, 58377.173230, 77138.302311, 58632.943587, 58667.722669, 63204.035449, 0.001253, 0.475335, [117 51], [9 49], [148 92], [132 63]
 4, Novel, 26.829064, 19.005372, 22.167891, 77.800984, 36.450828, 109789.062821, 77465.315856, 77400.920720, 77343.249540, 85499.637234, 0.000446, , [115 149], [69 122], [5 49], [8 42]
 5, Sample, 76.658725, 75.880269, 79.642521, 79.319376, 77.875223, 76528.259919, 58599.833280, 112153.734797, 77488.343141, 81192.542784, 0.001008, 0.599344, [177 41], [1 84], [54 66], [66 116]
 5, Novel, 26.810047, 20.664783, 28.532738, 14.230801, 22.559592, 109397.951673, 77301.219650, 111937.198919, 58718.521273, 89338.722879, 0.000252, , [75 150], [91 22], [63 178], [138 36]
 6, Sample, 82.893063, 82.893063, 80.848179, 82.893063, 82.381842, 58352.640934, 111977.348498, 112121.268817, 77610.175999, 90015.358562, 0.000987, 0.348425, [114 15], [96 182], [124 161], [117 33]
 6, Novel, 20.388562, 77.224751, 21.516629, 31.089529, 37.554868, 57855.812235, 77138.302311, 77447.660668, 112103.995063, 81136.442569, 0.000477, , [1 80], [9 49], [149 104], [59 123]
