
 1, Sample, 82.893063, 77.801780, 82.893063, 82.893063, 81.620242, 58357.290002, 77478.456471, 77668.955991, 77360.863535, 72716.391500, 0.001141, 0.497018, [56 30], [33 99], [47 191], [159 180]
 1, Novel, 21.411992, 82.893063, 14.267113, 30.072207, 37.161094, 76218.314709, 111910.284587, 58642.266672, 112076.844808, 89711.927694, 0.000383, , [182 92], [102 19], [96 21], [165 86]
 2, Sample, 82.893063, 81.414215, 80.326682, 78.592319, 80.806570, 58357.290002, 111835.484539, 77575.962367, 77576.008463, 81336.186343, 0.001049, 0.575715, [56 30], [80 188], [94 139], [156 68]
 2, Novel, 19.891837, 19.910922, 18.533453, 33.319359, 22.913893, 76586.125231, 77325.990621, 58782.715015, 111964.991595, 81164.955615, 0.000283, , [53 32], [79 144], [33 71], [84 130]
 3, Sample, 82.893063, 69.044686, 82.893063, 82.893063, 79.430969, 58357.290002, 111618.780723, 77668.955991, 58937.683256, 76645.677493, 0.001128, 0.638749, [56 30], [104 18], [47 191], [91 25]
 3, Novel, 14.040564, 28.553500, 19.581300, 27.187266, 22.340658, 57903.737311, 111544.970750, 77390.670749, 111735.606190, 89643.746250, 0.000249, , [113 66], [80 162], [88 105], [21 193]
 4, Sample, 76.501401, 78.139996, 75.772491, 82.893063, 78.326738, 58209.417369, 77320.556195, 58609.471787, 58937.683256, 63269.282152, 0.001256, 0.466912, [85 97], [34 70], [49 128], [91 25]
 4, Novel, 30.020635, 22.080549, 19.581300, 78.592319, 37.568701, 109635.327897, 77240.389662, 77390.670749, 77576.008463, 85460.599193, 0.000456, , [86 34], [184 79], [88 105], [156 68]
 5, Sample, 77.222437, 77.286651, 80.538445, 78.382893, 78.357607, 76394.860736, 58748.408905, 112180.168175, 77624.466513, 81236.976082, 0.001014, 0.586783, [41 93], [111 166], [8 97], [104 200]
 5, Novel, 30.577678, 20.661147, 28.971347, 14.572404, 23.695644, 109389.853659, 77077.254533, 111862.278292, 58487.360171, 89204.186664, 0.000264, , [84 172], [69 72], [187 118], [17 126]
 6, Sample, 82.893063, 82.893063, 80.560352, 82.893063, 82.309886, 58357.290002, 111910.284587, 112080.228668, 77360.863535, 89927.166698, 0.000988, 0.355891, [56 30], [102 19], [101 82], [159 180]
 6, Novel, 16.125767, 78.139996, 22.510435, 33.319359, 37.523889, 57920.654442, 77320.556195, 77485.329647, 111964.991595, 81172.882970, 0.000469, , [111 168], [34 70], [44 63], [84 130]
