
 1, Sample, 82.893063, 78.597928, 82.893063, 82.893063, 81.819279, 58409.128947, 77427.424145, 77469.069257, 77530.482932, 72709.026320, 0.001143, 0.496821, [194 138], [161 192], [2 29], [34 163]
 1, Novel, 21.030125, 82.893063, 15.334727, 28.989456, 37.061843, 76420.437212, 111766.868675, 58634.477573, 111901.934735, 89680.929549, 0.000384, , [37 135], [136 166], [55 178], [102 121]
 2, Sample, 82.893063, 82.026513, 78.442027, 77.359202, 80.180201, 58409.128947, 111733.211584, 77364.401757, 77402.778005, 81227.380073, 0.001042, 0.552808, [194 138], [126 97], [190 25], [108 37]
 2, Novel, 25.592563, 20.609168, 16.256838, 35.969554, 24.607031, 76440.665584, 77294.213081, 58596.767163, 112025.085882, 81089.182928, 0.000300, , [38 62], [102 3], [158 92], [42 46]
 3, Sample, 82.893063, 78.567827, 82.893063, 82.893063, 81.811754, 58409.128947, 111475.702544, 77469.069257, 58684.874864, 76509.693903, 0.001152, 0.632613, [194 138], [137 165], [2 29], [134 143]
 3, Novel, 15.680897, 27.033373, 20.292896, 29.223888, 23.057764, 57901.192788, 111609.830294, 77236.912053, 112040.613957, 89697.137273, 0.000259, , [63 66], [171 18], [60 184], [182 19]
 4, Sample, 77.385411, 77.389652, 76.932535, 82.893063, 78.650165, 58049.342199, 77351.785031, 58775.637095, 58684.874864, 63215.409797, 0.001264, 0.484776, [41 62], [158 96], [99 4], [134 143]
 4, Novel, 27.440621, 18.703261, 20.292896, 77.359202, 35.948995, 109803.370572, 77274.605784, 77236.912053, 77402.778005, 85429.416603, 0.000439, , [185 37], [59 16], [60 184], [108 37]
 5, Sample, 78.918467, 76.749972, 81.443331, 78.314385, 78.856539, 76324.522769, 58689.676181, 111971.692182, 77411.545527, 81099.359165, 0.001020, 0.592334, [33 144], [109 141], [40 70], [43 48]
 5, Novel, 28.748218, 20.115354, 30.737941, 14.513277, 23.528698, 109634.606711, 77198.489170, 111981.490484, 58647.983678, 89365.642510, 0.000261, , [183 4], [132 18], [47 191], [83 15]
 6, Sample, 82.893063, 82.893063, 81.339553, 82.893063, 82.504686, 58409.128947, 111766.868675, 112062.493167, 77530.482932, 89942.243430, 0.000989, 0.357289, [194 138], [136 166], [37 8], [34 163]
 6, Novel, 18.246184, 77.389652, 18.389469, 35.969554, 37.498715, 58110.453838, 77351.785031, 77387.319552, 112025.085882, 81218.661076, 0.000468, , [163 192], [158 96], [152 136], [42 46]
