
 1, Sample, 82.893063, 77.890032, 82.893063, 82.893063, 81.642305, 58027.065119, 77526.351973, 77361.415050, 77381.033307, 72573.966362, 0.001144, 0.488204, [8 200], [102 94], [79 70], [149 179]
 1, Novel, 18.425603, 82.893063, 16.799662, 34.176035, 38.073591, 76433.068651, 111874.721070, 58541.378671, 112165.504914, 89753.668327, 0.000393, , [3 184], [169 23], [153 96], [84 88]
 2, Sample, 82.893063, 80.768398, 77.368516, 79.257139, 80.071779, 58027.065119, 111951.400069, 77353.336275, 77702.851757, 81258.663305, 0.001043, 0.596609, [8 200], [77 126], [57 57], [152 96]
 2, Novel, 20.816694, 18.481409, 15.010665, 31.985585, 21.573588, 76484.433270, 77259.668765, 58542.949805, 111903.370862, 81047.605676, 0.000263, , [162 96], [159 178], [149 179], [61 11]
 3, Sample, 82.893063, 79.420375, 82.893063, 82.893063, 82.024891, 58027.065119, 111584.044821, 77361.415050, 58858.239378, 76457.691092, 0.001155, 0.592232, [8 200], [170 24], [79 70], [188 70]
 3, Novel, 19.012273, 29.953813, 26.223263, 27.978913, 25.792065, 58302.784246, 111744.116725, 77316.208434, 111967.112438, 89832.555461, 0.000296, , [9 57], [72 103], [113 56], [28 10]
 4, Sample, 75.195247, 77.772382, 75.098171, 82.893063, 77.739716, 58247.279913, 77396.508398, 58830.160310, 58858.239378, 63333.047000, 0.001245, 0.447202, [7 39], [107 8], [169 45], [188 70]
 4, Novel, 28.820543, 21.583930, 26.223263, 79.257139, 38.971219, 109317.136641, 77167.920471, 77316.208434, 77702.851757, 85376.029326, 0.000476, , [15 154], [115 138], [113 56], [152 96]
 5, Sample, 77.185117, 76.226781, 80.087343, 78.786377, 78.071405, 76836.181652, 58766.957565, 111904.540798, 77381.404917, 81222.271233, 0.001009, 0.598151, [124 113], [155 96], [139 34], [108 150]
 5, Novel, 29.071448, 17.203202, 29.032062, 15.636897, 22.735902, 109436.879473, 77153.958337, 112070.583379, 58557.393653, 89304.703710, 0.000254, , [61 120], [177 173], [112 95], [37 138]
 6, Sample, 82.893063, 82.893063, 81.101794, 82.893063, 82.445246, 58027.065119, 111874.721070, 111896.248004, 77381.033307, 89794.766875, 0.000991, 0.375672, [8 200], [169 23], [92 105], [149 179]
 6, Novel, 14.666235, 77.772382, 19.758319, 31.985585, 36.045630, 57923.917737, 77396.508398, 77243.642229, 111903.370862, 81116.859807, 0.000450, , [143 189], [107 8], [118 131], [61 11]
