
 1, Sample, 78.028226, 75.542633, 76.417312, 77.443373, 76.857886, 76554.596605, 58591.986324, 58726.516925, 77486.044511, 67839.786091, 0.001152, 0.622260, [91 139], [181 14], [34 59], [58 6]
 1, Novel, 15.976604, 18.955743, 20.323607, 22.449376, 19.426332, 58212.148537, 77097.417572, 77206.062446, 77494.588203, 72502.554189, 0.000268, , [67 35], [60 55], [131 104], [116 20]
 1, Sample, 76.243609, 64147.062870, 0.001189, 0.663968, [28 114]
 1, Novel, 16.484469, 68677.292678, 0.000240,, [156 127]
