
 1, Sample, 79.133433, 76.208478, 78.981212, 80.757104, 78.770057, 76565.267305, 58501.563551, 77337.853811, 112095.236787, 81124.980363, 0.001019, 0.559506, [153 19], [155 126], [70 60], [103 91]
 1, Novel, 29.129355, 18.881029, 16.460421, 31.731364, 24.050542, 109540.800241, 58616.983868, 58732.974095, 111909.660565, 84700.104692, 0.000288, , [95 7], [110 60], [187 106], [20 192]
 1, Sample, 77.289303, 73916.153929, 0.001046, 0.622095, [154 84]
 1, Novel, 17.956490, 73711.586649, 0.000244,, [165 154]
