
 1, Sample, 82.291913, 82.893063, 44.988665, 82.893063, 73.266676, 58078.582465, 77375.087653, 58590.960706, 112043.068740, 76521.924891, 0.000999, 0.123321, [42 63], [158 96], [159 91], [88 43]
 1, Novel, 65.108842, 76.721937, 31.183058, 77.180580, 62.548604, 76516.233620, 77396.942638, 111953.269299, 77350.187291, 85804.158212, 0.000780, , [37 62], [132 18], [37 8], [90 151]
 2, Sample, 78.721260, 82.893063, 76.428393, 79.762802, 79.451380, 76713.346054, 77407.128101, 77520.134349, 112075.066646, 85928.918787, 0.000949, 0.133183, [161 8], [39 154], [6 107], [144 56]
 2, Novel, 21.030125, 16.307791, 82.893063, 74.991785, 48.805691, 76499.466032, 58452.496543, 77360.477627, 58712.610251, 67756.262613, 0.000726, , [37 135], [109 141], [156 93], [60 167]
 3, Sample, 78.878299, 77.222167, 81.477406, 79.798539, 79.344103, 76760.570392, 77376.891213, 112009.729260, 58626.836610, 81193.506869, 0.001029, 0.011007, [82 89], [115 78], [47 191], [134 141]
 3, Novel, 75.130308, 82.026513, 77.997235, 76.811407, 77.991366, 58346.955880, 111536.262536, 77276.174610, 77419.415437, 81144.702116, 0.001006, , [194 138], [126 97], [60 184], [43 192]
 4, Sample, 82.230222, 82.893063, 82.893063, 76.811407, 81.206939, 109518.113321, 77496.084714, 77360.477627, 77419.415437, 85448.522775, 0.000971, -0.020344, [71 142], [102 3], [156 93], [43 192]
 4, Novel, 75.130308, 82.026513, 81.477406, 76.047496, 78.670431, 58346.955880, 111536.262536, 112009.729260, 58725.004749, 85154.488106, 0.001011, , [194 138], [126 97], [47 191], [55 139]
 5, Sample, 75.130308, 82.893063, 82.893063, 82.893063, 80.952375, 58346.955880, 111746.099177, 77434.170165, 58789.908324, 76579.283386, 0.001127, 0.014307, [194 138], [171 18], [2 29], [83 15]
 5, Novel, 76.682129, 82.893063, 76.428393, 78.264989, 78.567144, 58256.019278, 77407.128101, 77520.134349, 77519.202897, 72675.621156, 0.001096, , [163 192], [39 154], [6 107], [180 10]
 6, Sample, 82.893063, 76.721937, 82.893063, 77.180580, 79.922161, 109971.140701, 77396.942638, 77545.077873, 77350.187291, 85565.837126, 0.000953, -0.002242, [185 37], [132 18], [51 171], [90 151]
 6, Novel, 82.230222, 77.222167, 82.893063, 78.264989, 80.152610, 109518.113321, 77376.891213, 77434.170165, 77519.202897, 85462.094399, 0.000957, , [71 142], [115 78], [2 29], [180 10]
 7, Sample, 82.893063, 76.207020, 76.493539, 82.893063, 79.621671, 76436.335507, 77469.518286, 77458.038392, 58789.908324, 72538.450127, 0.001116, 0.250062, [120 112], [59 16], [152 136], [83 15]
 7, Novel, 19.541581, 82.026513, 82.893063, 21.589782, 51.512735, 76748.027865, 111536.262536, 58776.134185, 77463.219094, 81130.910920, 0.000670, , [175 35], [126 97], [55 178], [34 163]
 8, Sample, 82.893063, 82.893063, 76.789160, 76.047496, 79.655696, 109784.476672, 111746.099177, 77392.142049, 58725.004749, 89411.930662, 0.000946, 0.058623, [183 4], [171 18], [103 199], [55 139]
 8, Novel, 82.893063, 16.307791, 77.997235, 76.811407, 63.502374, 76436.335507, 58452.496543, 77276.174610, 77419.415437, 72396.105524, 0.000841, , [120 112], [109 141], [60 184], [43 192]
 9, Sample, 82.893063, 82.893063, 76.789160, 70.932435, 78.376930, 109971.140701, 77407.128101, 77392.142049, 111874.930509, 94161.335340, 0.000863, -0.120369, [185 37], [39 154], [103 199], [131 144]
 9, Novel, 78.878299, 75.702152, 77.997235, 82.893063, 78.867687, 76760.570392, 58706.588028, 77276.174610, 77549.250607, 72573.145909, 0.001099, , [82 89], [42 122], [60 184], [41 71]
 10, Sample, 65.108842, 75.702152, 82.893063, 78.314385, 75.504611, 76516.233620, 58706.588028, 77545.077873, 77419.943485, 72546.960751, 0.001055, 0.053016, [37 62], [42 122], [51 171], [43 48]
 10, Novel, 82.291913, 81.352868, 82.893063, 18.600448, 66.284573, 58078.582465, 111743.083593, 58776.134185, 77290.224363, 76472.006151, 0.000949, , [42 63], [70 92], [55 178], [108 37]
