
Group Intact
Experiment:, list1, 

Stim Condition:, 1, 
 Stim Pair 1:,Sample: , [ 0.667 0.333, 0.050 0.667, 0.333 0.950, 0.333 0.667 ],Novel: , [ 0.667 0.950, 0.333 0.050, 0.050 0.950, 0.050 0.333 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 1, Sample, 80.937977, 80.294294, 77.577954, 82.080708, 80.222734, 109518.710965, 77485.929454, 77319.689117, 112224.861258, 94137.297698, 0.000878, 0.541982, [25 52], [170 133], [54 71], [112 75]
 1, Novel, 20.539034, 22.506605, 13.620638, 19.488452, 19.038682, 76724.844885, 77239.128046, 58549.230628, 77685.229641, 72549.608300, 0.000261, , [110 137], [48 44], [175 103], [35 173]

Stimulus Pair, Stimulus, Peak Act, Total Act, Selectivity, Win Co-ords
 1, Sample, 78.800255, 86597.062587, 0.000910, 0.598809, [118 119]
 1, Novel, 15.674485, 68645.783774, 0.000228,, [130 79]
