
Group Intact
Experiment:, list6, 
Stim Pair 1:,Sample: , [ 0.950 0.667, 0.667 0.950, 0.050 0.667, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.050 0.950, 0.333 0.050, 0.667 0.667 ] Stim Pair 2:,Sample: , [ 0.333 0.050, 0.333 0.950, 0.050 0.333, 0.950 0.950 ],Novel: , [ 0.667 0.333, 0.333 0.667, 0.667 0.050, 0.333 0.333 ] Stim Pair 3:,Sample: , [ 0.333 0.667, 0.667 0.950, 0.667 0.333, 0.950 0.050 ],Novel: , [ 0.667 0.050, 0.667 0.667, 0.050 0.950, 0.333 0.950 ] Stim Pair 4:,Sample: , [ 0.950 0.050, 0.050 0.050, 0.667 0.333, 0.050 0.333 ],Novel: , [ 0.333 0.050, 0.667 0.667, 0.333 0.950, 0.667 0.333 ] Stim Pair 5:,Sample: , [ 0.333 0.667, 0.333 0.050, 0.950 0.333, 0.050 0.050 ],Novel: , [ 0.950 0.050, 0.950 0.950, 0.667 0.950, 0.050 0.333 ] Stim Pair 6:,Sample: , [ 0.333 0.950, 0.667 0.050, 0.050 0.950, 0.667 0.667 ],Novel: , [ 0.333 0.333, 0.950 0.950, 0.667 0.950, 0.333 0.667 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 1, Sample, 77.375547, 82.893063, 76.759602, 82.893063, 79.980319, 76704.054016, 77355.188881, 77515.316749, 58724.717768, 72574.819354, 0.001121, 0.261454, [79 31], [20 43], [101 179], [90 168]
 1, Novel, 76.375844, 14.443573, 26.768408, 80.467822, 49.513912, 58193.770982, 58370.970038, 77352.907464, 112036.218544, 76488.466757, 0.000656, , [43 189], [28 109], [15 143], [5 13]
 2, Sample, 78.750366, 78.380471, 77.595066, 75.469265, 77.548792, 76387.601422, 77194.620364, 77482.403299, 58705.434583, 72442.514917, 0.001083, 0.611584, [3 108], [110 73], [193 198], [57 105]
 2, Novel, 30.705174, 27.750816, 19.736795, 29.115976, 26.827190, 109652.920868, 111396.322047, 77377.867004, 111905.804636, 102583.228639, 0.000261, , [79 21], [180 166], [198 37], [135 3]
 3, Sample, 82.893063, 82.893063, 82.893063, 75.910112, 81.147326, 109634.516938, 77355.188881, 112059.015216, 58651.033536, 89424.938643, 0.000965, 0.302227, [191 185], [20 43], [180 160], [108 91]
 3, Novel, 19.011043, 29.441993, 75.402954, 21.113015, 36.242251, 76463.805263, 111729.284899, 58714.007846, 77388.074097, 81073.793026, 0.000517, , [194 97], [12 198], [165 106], [128 98]
 4, Sample, 76.375844, 76.515695, 82.893063, 77.003684, 78.197071, 58193.770982, 58559.550909, 112059.015216, 77472.405793, 76571.185725, 0.001088, 0.382677, [43 189], [76 63], [180 160], [94 166]
 4, Novel, 78.750366, 29.441993, 29.030728, 30.629140, 41.963057, 76387.601422, 111729.284899, 77343.204672, 111958.245152, 94354.584036, 0.000486, , [3 108], [12 198], [167 107], [35 44]
 5, Sample, 82.893063, 76.884908, 77.848684, 82.893063, 80.129930, 109634.516938, 77361.143437, 77460.068434, 58724.717768, 80795.111644, 0.001042, 0.195597, [191 185], [175 156], [98 140], [90 168]
 5, Novel, 76.375844, 15.533243, 17.903934, 77.003684, 46.704176, 58193.770982, 58597.678875, 77250.572593, 77472.405793, 67878.607061, 0.000701, , [43 189], [148 174], [42 58], [94 166]
 6, Sample, 76.989052, 78.845997, 75.402954, 80.467822, 77.926456, 76557.075088, 77508.114537, 58714.007846, 112036.218544, 81203.854004, 0.001006, 0.602944, [103 133], [28 91], [165 106], [5 13]
 6, Novel, 27.761936, 15.533243, 17.903934, 27.592794, 22.197977, 109374.554236, 58597.678875, 77250.572593, 111969.485271, 89298.072744, 0.000249, , [106 16], [148 174], [42 58], [109 146]

Stimulus Pair, Stimulus, Peak Act, Total Act, Selectivity, Win Co-ords
 1, Sample, 51.996531, 68741.970802, 0.000756, 0.527824, [142 31]
 1, Novel, 16.050316, 68659.579339, 0.000234,, [172 10]
 2, Sample, 76.681435, 68705.924504, 0.001116, 0.650794, [40 64]
 2, Novel, 22.429959, 95004.264585, 0.000236,, [5 46]
 3, Sample, 78.602531, 79770.032125, 0.000985, 0.609269, [14 174]
 3, Novel, 17.641802, 73739.004647, 0.000239,, [197 132]
 4, Sample, 77.054881, 68710.518839, 0.001121, 0.641457, [141 27]
 4, Novel, 21.209780, 86585.880201, 0.000245,, [120 159]
 5, Sample, 77.538748, 73864.182370, 0.001050, 0.621054, [17 141]
 5, Novel, 15.722523, 64070.436352, 0.000245,, [8 112]
 6, Sample, 77.370999, 73712.528014, 0.001050, 0.618611, [113 25]
 6, Novel, 19.696988, 79641.029822, 0.000247,, [11 182]
