
 1, Sample, 78.574576, 78.048483, 77.131772, 79.156153, 78.227746, 76380.576292, 77287.434588, 77470.850152, 77383.571001, 77130.608008, 0.001014, 0.298148, [82 40], [131 19], [69 183], [96 117]
 1, Novel, 23.919937, 21.453905, 75.782792, 18.273798, 34.857608, 76777.411618, 77171.288774, 58651.304271, 58597.363197, 67799.341965, 0.000548, , [122 13], [189 63], [102 116], [69 184]
 2, Sample, 77.421104, 82.893063, 75.782792, 79.477291, 78.893562, 76763.885867, 58499.839322, 58651.304271, 112172.629078, 76521.914635, 0.001107, 0.106032, [97 118], [95 31], [102 116], [157 48]
 2, Novel, 76.658725, 20.291827, 75.770970, 79.319376, 63.010224, 76613.709602, 77319.350789, 58694.434703, 77494.772887, 72530.566995, 0.000894, , [177 41], [7 105], [148 92], [66 116]
 3, Sample, 76.658725, 75.880269, 75.770970, 77.618177, 76.482035, 76613.709602, 58520.408567, 58694.434703, 77442.727352, 67817.820056, 0.001148, 0.428838, [177 41], [1 84], [148 92], [32 89]
 3, Novel, 23.698153, 29.990289, 77.131772, 20.195553, 37.753942, 76476.543159, 111816.917762, 77470.850152, 77298.325117, 85765.659048, 0.000459, , [28 46], [95 182], [69 183], [8 42]
 4, Sample, 79.301931, 77.507114, 47.016737, 79.319376, 70.786290, 109875.406154, 77588.100254, 58689.576254, 77494.772887, 80911.963887, 0.000886, 0.506363, [115 149], [69 122], [41 147], [66 116]
 4, Novel, 20.388562, 28.995365, 26.607285, 18.273798, 23.566253, 57880.248875, 111494.668028, 111960.422038, 58597.363197, 84983.175535, 0.000290, , [1 80], [31 88], [124 161], [69 184]
 5, Sample, 78.108032, 80.132644, 82.445583, 81.427233, 80.528373, 76787.231277, 77544.965166, 77494.652824, 112045.007034, 85967.964075, 0.000960, 0.194847, [171 53], [96 118], [39 150], [54 118]
 5, Novel, 78.574576, 29.453303, 21.089778, 79.156153, 52.068453, 76380.576292, 111508.732239, 77353.950767, 77383.571001, 85656.707575, 0.000647, , [82 40], [171 94], [129 82], [96 117]
 6, Sample, 81.651654, 82.893063, 78.110249, 75.493086, 79.537013, 109664.721409, 58499.839322, 77458.728115, 58641.965848, 76066.313673, 0.001114, 0.254371, [199 44], [95 31], [183 124], [132 63]
 6, Novel, 16.406564, 20.446925, 77.131772, 79.319376, 48.326159, 58168.108802, 58703.457821, 77470.850152, 77494.772887, 67959.297415, 0.000662, , [114 15], [117 50], [69 183], [66 116]
