
 1, Sample, 76.768051, 77.801780, 77.711640, 77.716451, 77.499480, 76393.944144, 77390.493815, 77451.869953, 77383.873306, 77155.045304, 0.001004, 0.301230, [43 59], [33 99], [79 74], [107 23]
 1, Novel, 18.908498, 25.029293, 75.277615, 17.724347, 34.234938, 76577.670928, 77122.094796, 58664.476754, 58501.061332, 67716.325953, 0.000539, , [15 177], [41 96], [96 21], [198 28]
 2, Sample, 78.187400, 82.893063, 75.277615, 79.901287, 79.064841, 76657.418349, 58576.752120, 58664.476754, 111819.701594, 76429.587204, 0.001108, 0.107156, [161 31], [92 133], [96 21], [21 193]
 2, Novel, 77.222437, 20.431180, 75.772491, 78.382893, 62.952250, 76486.102534, 77335.515858, 58674.086152, 77642.869501, 72534.643511, 0.000894, , [41 93], [1 18], [49 128], [104 200]
 3, Sample, 77.222437, 77.286651, 75.772491, 79.546467, 77.457011, 76486.102534, 58677.216252, 58674.086152, 77753.463689, 67897.717157, 0.001160, 0.428870, [41 93], [111 166], [49 128], [143 110]
 3, Novel, 21.293447, 31.700292, 77.711640, 22.476856, 38.295558, 76531.164566, 111753.495292, 77451.869953, 77535.198573, 85817.932096, 0.000464, , [13 85], [103 19], [79 74], [156 68]
 4, Sample, 81.861642, 79.426313, 79.266779, 78.382893, 79.734407, 109710.230653, 77358.669757, 58738.621624, 77642.869501, 80862.597884, 0.001033, 0.580773, [86 34], [184 79], [130 22], [104 200]
 4, Novel, 16.125767, 28.553500, 28.922625, 17.724347, 22.831560, 57942.057238, 111504.112751, 111913.946685, 58501.061332, 84965.294502, 0.000274, , [111 168], [80 162], [101 82], [198 28]
 5, Sample, 77.819499, 77.342337, 76.970241, 80.279462, 78.102885, 76590.638102, 77410.682900, 77481.914502, 111797.805259, 85820.260190, 0.000932, 0.194230, [78 82], [79 144], [67 22], [61 47]
 5, Novel, 76.768051, 29.610005, 18.565627, 77.716451, 50.665033, 76393.944144, 111652.200605, 77344.064119, 77383.873306, 85693.520544, 0.000629, , [43 59], [80 188], [75 115], [107 23]
 6, Sample, 80.981015, 82.893063, 80.326682, 77.885954, 80.521679, 109545.008608, 58576.752120, 77477.716140, 58917.436748, 76129.228404, 0.001128, 0.278723, [67 139], [92 133], [94 139], [91 25]
 6, Novel, 15.709772, 15.366549, 77.711640, 78.382893, 46.792714, 58169.516916, 58494.534861, 77451.869953, 77642.869501, 67939.697808, 0.000636, , [56 30], [128 22], [79 74], [104 200]
