
Perirhinal Layer, 24-D input stimuli
Experiment:, list18, 
Stim Condition:, 3, 
 Stimulus Set 1:
Sample 1, [ 0.333 0.667, 0.050 0.333, 0.050 0.667, 0.950 0.333 ],Novel 1, [ 0.333 0.950, 0.950 0.950, 0.050 0.950, 0.050 0.050 ] Sample 2, [ 0.333 0.333, 0.333 0.050, 0.950 0.333, 0.667 0.050 ],Novel 2, [ 0.333 0.950, 0.050 0.050, 0.667 0.950, 0.333 0.667 ] Sample 3, [ 0.667 0.050, 0.333 0.050, 0.333 0.333, 0.667 0.333 ],Novel 3, [ 0.950 0.333, 0.950 0.950, 0.050 0.667, 0.050 0.333 ] Sample 4, [ 0.333 0.667, 0.667 0.333, 0.050 0.667, 0.950 0.667 ],Novel 4, [ 0.950 0.333, 0.667 0.667, 0.667 0.050, 0.950 0.050 ] Sample 5, [ 0.333 0.333, 0.667 0.050, 0.950 0.667, 0.667 0.950 ],Novel 5, [ 0.050 0.950, 0.333 0.667, 0.950 0.050, 0.050 0.050 ] Sample 6, [ 0.667 0.333, 0.667 0.950, 0.950 0.950, 0.950 0.667 ],Novel 6, [ 0.333 0.667, 0.667 0.050, 0.050 0.050, 0.333 0.950 ] Sample 7, [ 0.950 0.333, 0.667 0.667, 0.333 0.050, 0.050 0.667 ],Novel 7, [ 0.333 0.950, 0.950 0.950, 0.333 0.667, 0.667 0.950 ] Sample 8, [ 0.667 0.050, 0.950 0.050, 0.667 0.950, 0.950 0.667 ],Novel 8, [ 0.667 0.333, 0.950 0.950, 0.050 0.950, 0.050 0.050 ] Sample 9, [ 0.667 0.667, 0.667 0.333, 0.333 0.950, 0.050 0.667 ],Novel 9, [ 0.333 0.333, 0.050 0.050, 0.950 0.333, 0.050 0.333 ] Sample 10, [ 0.333 0.333, 0.950 0.667, 0.667 0.333, 0.333 0.050 ],Novel 10, [ 0.050 0.667, 0.667 0.667, 0.050 0.333, 0.667 0.050 ] Sample 11, [ 0.333 0.950, 0.333 0.050, 0.667 0.950, 0.050 0.050 ],Novel 11, [ 0.950 0.333, 0.333 0.667, 0.950 0.050, 0.333 0.333 ] Sample 12, [ 0.667 0.050, 0.333 0.950, 0.050 0.667, 0.667 0.667 ],Novel 12, [ 0.333 0.333, 0.950 0.667, 0.333 0.050, 0.950 0.333 ] Sample 13, [ 0.667 0.667, 0.333 0.667, 0.667 0.333, 0.950 0.950 ],Novel 13, [ 0.333 0.950, 0.333 0.333, 0.667 0.050, 0.050 0.050 ] Sample 14, [ 0.050 0.333, 0.950 0.333, 0.667 0.667, 0.950 0.950 ],Novel 14, [ 0.950 0.050, 0.667 0.050, 0.333 0.050, 0.333 0.333 ] Sample 15, [ 0.950 0.950, 0.050 0.050, 0.667 0.333, 0.950 0.333 ],Novel 15, [ 0.050 0.950, 0.667 0.050, 0.950 0.050, 0.667 0.667 ] Sample 16, [ 0.667 0.950, 0.050 0.050, 0.333 0.667, 0.667 0.667 ],Novel 16, [ 0.667 0.050, 0.050 0.667, 0.050 0.333, 0.333 0.333 ] Sample 17, [ 0.050 0.333, 0.333 0.950, 0.333 0.667, 0.950 0.333 ],Novel 17, [ 0.050 0.950, 0.050 0.667, 0.667 0.950, 0.333 0.333 ] Sample 18, [ 0.050 0.950, 0.050 0.050, 0.050 0.667, 0.950 0.050 ],Novel 18, [ 0.333 0.950, 0.333 0.333, 0.950 0.333, 0.667 0.050 ] 

Simulation, Stimulus Pair, Stimulus, Peak Act, Total Act, Selectivity, Dscore, Win Co-ords
 2, 5, Novel, 15.072139, 63920.978068, 0.000236,, [2 11]
 2, 6, Sample, 82.893063, 73957.217255, 0.001121, 0.642040, [116 62]
 2, 6, Novel, 18.000545, 73671.196826, 0.000244,, [102 155]
 2, 7, Sample, 82.893063, 79694.645727, 0.001040, 0.625733, [153 35]
 2, 7, Novel, 17.635860, 73650.422335, 0.000239,, [170 107]
 2, 8, Sample, 66.215120, 68814.771835, 0.000962, 0.610285, [154 116]
 2, 8, Novel, 14.904232, 64001.493877, 0.000233,, [102 183]
 2, 9, Sample, 82.893063, 86710.133782, 0.000956, 0.593876, [114 51]
 2, 9, Novel, 17.981160, 73818.552996, 0.000244,, [47 76]
 2, 10, Sample, 82.893063, 86542.876269, 0.000958, 0.538245, [32 122]
 2, 10, Novel, 22.885121, 79593.985804, 0.000288,, [176 70]
 2, 11, Sample, 82.893063, 68805.641317, 0.001205, 0.673480, [175 151]
 2, 11, Novel, 18.728959, 79676.536236, 0.000235,, [159 110]
 2, 12, Sample, 56.672326, 79845.170718, 0.000710, 0.505332, [178 1]
 2, 12, Novel, 18.561455, 79580.841554, 0.000233,, [144 99]
 2, 13, Sample, 82.893063, 86759.821816, 0.000955, 0.615959, [173 3]
 2, 13, Novel, 16.732517, 73690.964913, 0.000227,, [104 113]
 2, 14, Sample, 82.893063, 73880.025818, 0.001122, 0.543827, [151 120]
 2, 14, Novel, 24.475338, 73825.485087, 0.000332,, [63 122]
 2, 15, Sample, 58.581670, 68854.197646, 0.000851, 0.551209, [127 11]
 2, 15, Novel, 16.867663, 68525.051647, 0.000246,, [174 130]
 2, 16, Sample, 82.893063, 80003.212218, 0.001036, 0.622042, [124 8]
 2, 16, Novel, 19.255947, 79757.755857, 0.000241,, [98 50]
 2, 17, Sample, 82.893063, 79825.729484, 0.001038, 0.574992, [178 72]
 2, 17, Novel, 20.681648, 73805.955566, 0.000280,, [175 155]
 2, 18, Sample, 82.893063, 60235.326311, 0.001376, 0.684956, [46 165]
 2, 18, Novel, 20.508309, 79703.921595, 0.000257,, [46 77]
 3, 1, Sample, 31.359926, 79811.326915, 0.000393, 0.180791, [187 52]
 3, 1, Novel, 16.335363, 59923.381086, 0.000273,, [148 109]
 3, 2, Sample, 82.893063, 79849.138000, 0.001038, 0.529853, [198 28]
 3, 2, Novel, 23.518630, 73719.038812, 0.000319,, [52 3]
 3, 3, Sample, 82.893063, 86769.267521, 0.000955, 0.590423, [88 24]
 3, 3, Novel, 16.877060, 68599.600046, 0.000246,, [191 77]
 3, 4, Sample, 82.893063, 86827.038022, 0.000955, 0.582482, [160 21]
 3, 4, Novel, 18.613082, 73895.684553, 0.000252,, [192 80]
 3, 5, Sample, 82.893063, 79838.930984, 0.001038, 0.591068, [113 190]
 3, 5, Novel, 17.053685, 63907.571938, 0.000267,, [44 162]
 3, 6, Sample, 82.893063, 74007.411401, 0.001120, 0.615525, [41 12]
 3, 6, Novel, 19.630475, 73643.224250, 0.000267,, [11 59]
 3, 7, Sample, 82.893063, 79635.574176, 0.001041, 0.621407, [167 18]
 3, 7, Novel, 17.924803, 73750.131180, 0.000243,, [58 101]
 3, 8, Sample, 66.606483, 68892.574231, 0.000967, 0.577068, [158 156]
 3, 8, Novel, 16.608628, 64057.484461, 0.000259,, [148 109]
 3, 9, Sample, 82.893063, 86606.785198, 0.000957, 0.589885, [88 48]
 3, 9, Novel, 18.180010, 73635.674601, 0.000247,, [8 161]
 3, 10, Sample, 82.893063, 86720.781871, 0.000956, 0.554651, [8 88]
 3, 10, Novel, 21.828443, 79718.685238, 0.000274,, [76 103]
 3, 11, Sample, 82.893063, 68696.359732, 0.001207, 0.655302, [121 45]
 3, 11, Novel, 19.998167, 79587.293794, 0.000251,, [192 80]
 3, 12, Sample, 82.893063, 79804.835950, 0.001039, 0.627765, [96 108]
 3, 12, Novel, 18.953485, 79794.701597, 0.000238,, [78 61]
 3, 13, Sample, 82.893063, 86705.878840, 0.000956, 0.593993, [168 6]
 3, 13, Novel, 17.928419, 73624.897805, 0.000244,, [192 162]
 3, 14, Sample, 82.893063, 74010.415965, 0.001120, 0.532039, [163 158]
 3, 14, Novel, 25.240842, 73780.064780, 0.000342,, [90 25]
 3, 15, Sample, 82.893063, 68813.474423, 0.001205, 0.676468, [5 174]
 3, 15, Novel, 15.943388, 68582.526295, 0.000232,, [118 3]
 3, 16, Sample, 82.893063, 79801.836851, 0.001039, 0.617577, [49 3]
 3, 16, Novel, 19.547696, 79599.744569, 0.000246,, [19 127]
 3, 17, Sample, 82.893063, 79869.603101, 0.001038, 0.576411, [66 57]
 3, 17, Novel, 20.547139, 73678.290032, 0.000279,, [121 41]
 3, 18, Sample, 82.893063, 60179.530507, 0.001377, 0.712483, [186 55]
 3, 18, Novel, 18.430512, 79695.097265, 0.000231,, [115 157]
 4, 1, Sample, 30.331620, 79816.324523, 0.000380, 0.225365, [63 112]
 4, 1, Novel, 14.389848, 59899.105544, 0.000240,, [129 105]
 4, 2, Sample, 82.893063, 79841.115037, 0.001038, 0.519547, [82 41]
 4, 2, Novel, 24.206037, 73738.613971, 0.000328,, [109 171]
 4, 3, Sample, 82.893063, 86818.707890, 0.000955, 0.601262, [84 111]
 4, 3, Novel, 16.312212, 68609.243451, 0.000238,, [55 35]
 4, 4, Sample, 82.893063, 86740.983601, 0.000956, 0.595869, [37 187]
 4, 4, Novel, 17.858853, 73796.358336, 0.000242,, [134 11]
 4, 5, Sample, 43.767903, 79705.143734, 0.000549, 0.377687, [54 124]
 4, 5, Novel, 15.856209, 63925.118785, 0.000248,, [191 85]
 4, 6, Sample, 82.893063, 73914.610857, 0.001121, 0.654741, [136 165]
 4, 6, Novel, 17.236543, 73662.678190, 0.000234,, [103 20]
 4, 7, Sample, 82.893063, 79689.423005, 0.001040, 0.596487, [77 54]
 4, 7, Novel, 19.362935, 73648.167944, 0.000263,, [45 63]
 4, 8, Sample, 82.893063, 68844.423688, 0.001204, 0.670781, [49 94]
 4, 8, Novel, 15.199482, 64063.985429, 0.000237,, [69 5]
 4, 9, Sample, 82.893063, 86598.900972, 0.000957, 0.615375, [45 138]
 4, 9, Novel, 16.802832, 73724.524554, 0.000228,, [173 8]
 4, 10, Sample, 82.893063, 86669.081341, 0.000956, 0.597001, [82 31]
 4, 10, Novel, 19.232266, 79685.310857, 0.000241,, [140 120]
 4, 11, Sample, 82.893063, 68716.757753, 0.001206, 0.662903, [108 173]
 4, 11, Novel, 19.464920, 79599.251019, 0.000245,, [172 81]
 4, 12, Sample, 82.893063, 79837.585730, 0.001038, 0.619648, [171 27]
 4, 12, Novel, 19.429588, 79687.008553, 0.000244,, [143 66]
 4, 13, Sample, 82.893063, 86613.171127, 0.000957, 0.598194, [184 128]
 4, 13, Novel, 17.724816, 73664.827547, 0.000241,, [76 137]
 4, 14, Sample, 82.893063, 73917.551520, 0.001121, 0.533455, [56 121]
 4, 14, Novel, 25.186281, 73819.469609, 0.000341,, [83 109]
 4, 15, Sample, 41.505078, 68680.279805, 0.000604, 0.417154, [127 73]
 4, 15, Novel, 17.030213, 68519.545129, 0.000249,, [181 103]
 4, 16, Sample, 82.893063, 79799.396083, 0.001039, 0.546891, [124 75]
 4, 16, Novel, 24.254493, 79713.205716, 0.000304,, [173 26]
 4, 17, Sample, 82.893063, 79839.558575, 0.001038, 0.583375, [182 178]
 4, 17, Novel, 20.134756, 73702.951549, 0.000273,, [112 173]
 4, 18, Sample, 82.893063, 60179.096267, 0.001377, 0.694076, [61 110]
 4, 18, Novel, 19.810100, 79640.363985, 0.000249,, [186 111]
 5, 1, Sample, 29.029664, 79923.507941, 0.000363, 0.248000, [75 158]
 5, 1, Novel, 13.132998, 60005.822637, 0.000219,, [135 185]
 5, 2, Sample, 82.893063, 79782.049090, 0.001039, 0.533798, [191 61]
 5, 2, Novel, 23.335917, 73893.408082, 0.000316,, [97 155]
 5, 3, Sample, 82.893063, 86719.790663, 0.000956, 0.608833, [91 83]
 5, 3, Novel, 15.945501, 68609.830386, 0.000232,, [139 181]
 5, 4, Sample, 82.893063, 86891.620132, 0.000954, 0.581973, [4 178]
 5, 4, Novel, 18.582537, 73715.542751, 0.000252,, [109 174]
 5, 5, Sample, 37.410849, 79715.511726, 0.000469, 0.322096, [49 167]
 5, 5, Novel, 15.391323, 63961.106703, 0.000241,, [157 20]
 5, 6, Sample, 82.893063, 73954.305981, 0.001121, 0.637116, [175 31]
 5, 6, Novel, 18.316929, 73724.104183, 0.000248,, [182 125]
 5, 7, Sample, 82.893063, 79644.229265, 0.001041, 0.614289, [119 58]
 5, 7, Novel, 18.359734, 73828.074437, 0.000249,, [146 2]
 5, 8, Sample, 72.828692, 68809.759792, 0.001058, 0.636701, [52 168]
 5, 8, Novel, 15.056716, 64088.954413, 0.000235,, [83 8]
 5, 9, Sample, 82.893063, 86767.554465, 0.000955, 0.585976, [170 170]
 5, 9, Novel, 18.382637, 73708.528112, 0.000249,, [143 14]
 5, 10, Sample, 82.893063, 86625.344888, 0.000957, 0.599920, [107 144]
 5, 10, Novel, 19.086428, 79763.329383, 0.000239,, [50 92]
 5, 11, Sample, 82.893063, 68827.899586, 0.001204, 0.653620, [91 107]
 5, 11, Novel, 20.061937, 79524.787061, 0.000252,, [56 185]
 5, 12, Sample, 82.893063, 79861.436864, 0.001038, 0.621217, [84 151]
 5, 12, Novel, 19.321837, 79674.136964, 0.000243,, [190 80]
 5, 13, Sample, 82.893063, 86728.841572, 0.000956, 0.563964, [106 46]
 5, 13, Novel, 19.637963, 73696.305828, 0.000266,, [11 59]
 5, 14, Sample, 82.893063, 73972.954029, 0.001121, 0.582618, [47 170]
 5, 14, Novel, 21.781823, 73704.041868, 0.000296,, [118 55]
 5, 15, Sample, 59.401465, 68764.750953, 0.000864, 0.554824, [102 153]
 5, 15, Novel, 16.958488, 68565.489320, 0.000247,, [107 72]
 5, 16, Sample, 82.893063, 79951.804768, 0.001037, 0.627639, [97 152]
 5, 16, Novel, 18.898017, 79674.749318, 0.000237,, [21 132]
 5, 17, Sample, 82.893063, 79922.854711, 0.001037, 0.604524, [13 4]
 5, 17, Novel, 18.881598, 73861.429570, 0.000256,, [5 106]
 5, 18, Sample, 82.893063, 60266.883186, 0.001375, 0.669039, [79 158]
 5, 18, Novel, 21.733144, 79684.189207, 0.000273,, [191 65]
 6, 1, Sample, 31.109471, 79860.159388, 0.000390, 0.149491, [188 29]
 6, 1, Novel, 17.265823, 59903.440323, 0.000288,, [182 156]
 6, 2, Sample, 82.893063, 79848.305448, 0.001038, 0.627805, [196 24]
 6, 2, Novel, 17.518140, 73801.804200, 0.000237,, [26 54]
 6, 3, Sample, 82.893063, 86842.166370, 0.000955, 0.587117, [21 166]
 6, 3, Novel, 17.024450, 68559.419065, 0.000248,, [189 183]
 6, 4, Sample, 73.080641, 86849.591005, 0.000841, 0.551314, [188 34]
 6, 4, Novel, 17.959057, 73791.367254, 0.000243,, [179 72]
 6, 5, Sample, 47.447905, 79792.480509, 0.000595, 0.411843, [199 70]
 6, 5, Novel, 15.841452, 63948.939444, 0.000248,, [186 73]
 6, 6, Sample, 82.893063, 73853.848382, 0.001122, 0.643516, [49 20]
 6, 6, Novel, 17.970322, 73814.895038, 0.000243,, [122 22]
 6, 7, Sample, 82.893063, 79697.107721, 0.001040, 0.617248, [1 164]
 6, 7, Novel, 18.147050, 73720.734746, 0.000246,, [56 114]
 6, 8, Sample, 82.893063, 68884.281501, 0.001203, 0.663400, [122 170]
 6, 8, Novel, 15.586060, 64005.936103, 0.000244,, [189 183]
 6, 9, Sample, 82.893063, 86660.334355, 0.000957, 0.603966, [60 116]
 6, 9, Novel, 17.410846, 73719.952586, 0.000236,, [119 6]
 6, 10, Sample, 82.893063, 86659.828541, 0.000957, 0.596359, [6 199]
 6, 10, Novel, 19.288145, 79748.933189, 0.000242,, [24 42]
 6, 11, Sample, 82.893063, 68752.474153, 0.001206, 0.658303, [119 160]
 6, 11, Novel, 19.765094, 79559.338497, 0.000248,, [189 41]
 6, 12, Sample, 82.893063, 79763.638036, 0.001039, 0.625590, [174 157]
 6, 12, Novel, 19.090322, 79755.958653, 0.000239,, [49 50]
 6, 13, Sample, 82.893063, 86665.871664, 0.000956, 0.603247, [65 138]
 6, 13, Novel, 17.449395, 73720.935379, 0.000237,, [147 60]
 6, 14, Sample, 82.893063, 73995.749872, 0.001120, 0.532743, [200 74]
 6, 14, Novel, 25.220516, 73850.953992, 0.000342,, [23 165]
 6, 15, Sample, 50.825209, 68760.336177, 0.000739, 0.514018, [90 157]
 6, 15, Novel, 16.285843, 68640.338718, 0.000237,, [56 159]
 6, 16, Sample, 82.893063, 79900.304944, 0.001037, 0.617887, [85 158]
 6, 16, Novel, 19.517139, 79653.234820, 0.000245,, [166 109]
 6, 17, Sample, 82.893063, 79802.529743, 0.001039, 0.616409, [30 19]
 6, 17, Novel, 18.167644, 73702.154438, 0.000247,, [196 132]
 6, 18, Sample, 82.893063, 60234.622041, 0.001376, 0.624612, [191 30]
 6, 18, Novel, 25.338127, 79684.248237, 0.000318,, [195 22]
