
Group Lesion
Experiment:, list1, 

Stim Condition:, 1, 
 Stim Pair 1:,Sample: , [ 0.667 0.333, 0.050 0.667, 0.333 0.950, 0.333 0.667 ],Novel: , [ 0.667 0.950, 0.333 0.050, 0.050 0.950, 0.050 0.333 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 1, Sample, 81.766059, 77.772382, 77.368516, 82.506880, 79.853459, 109433.061442, 77402.717000, 77335.946069, 112030.981020, 94050.676383, 0.000872, 0.549406, [15 154], [107 8], [57 57], [61 11]
 1, Novel, 20.016738, 19.822558, 15.010665, 18.614974, 18.366234, 76646.470298, 77325.517210, 58501.133950, 77395.233066, 72467.088631, 0.000254, , [165 135], [102 94], [149 179], [146 39]
