
 1, Sample, 80.768675, 82.893063, 78.515387, 81.335843, 80.878242, 76692.919773, 77488.838842, 77591.027005, 112051.825826, 85956.152862, 0.000965, 0.430935, [174 69], [87 107], [84 171], [128 72]
 1, Novel, 20.552245, 16.164275, 82.791939, 14.675259, 33.545930, 76291.240035, 58341.055537, 112109.126657, 58609.664255, 76337.771621, 0.000384, , [5 26], [173 25], [100 123], [22 181]
 2, Sample, 80.089100, 80.622103, 75.114511, 78.246343, 78.518014, 76741.992339, 112078.334844, 58774.734544, 77464.751940, 81264.953417, 0.001013, 0.167410, [141 62], [177 110], [118 94], [165 110]
 2, Novel, 80.768675, 76.342357, 19.170778, 22.449376, 49.682796, 76692.919773, 58821.737681, 77171.102065, 77475.486664, 72540.311546, 0.000722, , [174 69], [79 46], [130 58], [116 20]
 3, Sample, 76.984549, 75.542633, 82.893063, 78.432654, 78.463225, 76485.009127, 58515.203890, 77361.415145, 77409.847036, 72442.868799, 0.001096, 0.610575, [118 14], [181 14], [131 104], [156 87]
 3, Novel, 26.819666, 18.955743, 21.261066, 32.976858, 25.003333, 109353.056697, 77126.842230, 77530.180541, 112039.065465, 94012.286233, 0.000265, , [169 10], [60 55], [2 177], [1 54]
 4, Sample, 82.893063, 79.396973, 82.791939, 77.443373, 80.631337, 76582.886151, 77660.462417, 112109.126657, 77514.538425, 85966.753412, 0.000961, 0.346734, [91 139], [106 132], [100 123], [58 6]
 4, Novel, 80.768675, 20.452768, 22.825768, 14.675259, 34.680618, 76692.919773, 77000.285439, 77464.024796, 58609.664255, 72441.723566, 0.000466, , [174 69], [188 51], [112 147], [22 181]
 5, Sample, 82.893063, 76.342357, 81.475166, 79.123539, 79.958532, 76582.886151, 58821.737681, 112038.125595, 77470.401656, 81228.287771, 0.001032, 0.599821, [91 139], [79 46], [44 81], [8 37]
 5, Novel, 21.236400, 16.164275, 17.982931, 27.565365, 20.737243, 76580.937062, 58341.055537, 77378.537191, 112052.014506, 81088.136074, 0.000258, , [150 183], [173 25], [136 80], [39 67]
 6, Sample, 76.580216, 82.893063, 82.893063, 76.764032, 79.782594, 58104.035938, 77488.838842, 77361.415145, 58766.188496, 67930.119605, 0.001191, 0.464240, [2 169], [87 107], [131 104], [24 163]
 6, Novel, 26.819666, 18.955743, 14.001518, 78.432654, 34.552395, 109353.056697, 77126.842230, 58478.372405, 77409.847036, 80592.029592, 0.000436, , [169 10], [60 55], [119 124], [156 87]
 1, Sample, 78.750364, 79863.463830, 0.000986, 0.614949, [187 183]
 1, Novel, 16.142173, 68659.109847, 0.000235,, [150 146]
 2, Sample, 77.264666, 74031.029810, 0.001044, 0.585565, [121 93]
 2, Novel, 18.720309, 68623.673731, 0.000273,, [170 66]
 3, Sample, 76.671647, 68668.711524, 0.001117, 0.652969, [97 142]
 3, Novel, 20.315294, 86665.105548, 0.000234,, [175 131]
 4, Sample, 78.069276, 79832.846235, 0.000978, 0.611733, [51 137]
 4, Novel, 16.177112, 68669.785473, 0.000236,, [74 78]
 5, Sample, 77.231071, 73908.578279, 0.001045, 0.622378, [27 17]
 5, Novel, 17.952097, 73809.581227, 0.000243,, [24 64]
 6, Sample, 76.706926, 64194.551658, 0.001195, 0.678816, [77 139]
 6, Novel, 16.865253, 73774.482197, 0.000229,, [190 19]
