
 1, Sample, 78.397630, 82.893063, 77.110837, 80.613918, 79.753862, 76652.802238, 77460.132514, 77501.395130, 111969.652678, 85895.995640, 0.000952, 0.422742, [15 79], [124 68], [199 139], [9 113]
 1, Novel, 19.230063, 17.388798, 82.145328, 15.433390, 33.549395, 76366.582917, 58446.018832, 112066.927285, 58762.928195, 76410.614307, 0.000386, , [183 118], [163 167], [152 100], [70 197]
 2, Sample, 78.023921, 81.472794, 75.181903, 77.542930, 78.055387, 76651.006077, 111845.657146, 58698.681505, 77626.646343, 81205.497768, 0.001007, 0.165216, [82 159], [109 7], [115 71], [9 67]
 2, Novel, 78.397630, 78.729918, 21.077955, 19.331049, 49.384138, 76652.802238, 58781.492574, 77347.085595, 77408.439660, 72547.455017, 0.000721, , [15 79], [35 80], [5 13], [91 84]
 3, Sample, 78.725906, 75.096102, 82.893063, 77.187256, 78.475582, 76515.320370, 58473.812206, 77442.510621, 77556.564239, 72497.051859, 0.001095, 0.576560, [75 199], [142 167], [150 118], [141 101]
 3, Novel, 29.076512, 22.110417, 26.727683, 31.184869, 27.274870, 109508.132931, 77205.537788, 77440.956555, 111759.453875, 93978.520287, 0.000294, , [171 23], [163 166], [115 68], [24 45]
 4, Sample, 82.893063, 77.998656, 82.145328, 80.110789, 80.786959, 76567.577146, 77450.379661, 112066.927285, 77633.344561, 85929.557163, 0.000964, 0.355706, [28 49], [198 21], [152 100], [48 61]
 4, Novel, 78.397630, 22.007604, 20.206849, 15.433390, 34.011368, 76652.802238, 77101.024611, 77407.290155, 58762.928195, 72481.011300, 0.000458, , [15 79], [165 148], [95 132], [70 197]
 5, Sample, 82.893063, 78.729918, 80.182144, 80.390340, 80.548866, 76567.577146, 58781.492574, 112003.152651, 77349.779078, 81175.500362, 0.001044, 0.578728, [28 49], [35 80], [187 101], [152 117]
 5, Novel, 20.828243, 17.388798, 21.034319, 30.590632, 22.460498, 76480.580247, 58446.018832, 77381.741178, 112065.295166, 81093.408856, 0.000279, , [66 157], [163 167], [13 45], [158 126]
 6, Sample, 76.090024, 82.893063, 82.893063, 77.297492, 79.793411, 58147.829288, 77460.132514, 77442.510621, 58791.862499, 67960.583730, 0.001191, 0.444574, [143 74], [124 68], [150 118], [53 58]
 6, Novel, 29.076512, 22.110417, 16.672596, 77.187256, 36.261695, 109508.132931, 77205.537788, 58600.205642, 77556.564239, 80717.610150, 0.000458, , [171 23], [163 166], [199 127], [141 101]
 1, Sample, 78.397630, 82.893063, 77.110837, 80.613918, 79.753862, 76652.802238, 77460.132514, 77501.395130, 111969.652678, 85895.995640, 0.000952, 0.422742, [15 79], [124 68], [199 139], [9 113]
 1, Novel, 19.230063, 17.388798, 82.145328, 15.433390, 33.549395, 76366.582917, 58446.018832, 112066.927285, 58762.928195, 76410.614307, 0.000386, , [183 118], [163 167], [152 100], [70 197]
 2, Sample, 78.023921, 81.472794, 75.181903, 77.542930, 78.055387, 76651.006077, 111845.657146, 58698.681505, 77626.646343, 81205.497768, 0.001007, 0.165216, [82 159], [109 7], [115 71], [9 67]
 2, Novel, 78.397630, 78.729918, 21.077955, 19.331049, 49.384138, 76652.802238, 58781.492574, 77347.085595, 77408.439660, 72547.455017, 0.000721, , [15 79], [35 80], [5 13], [91 84]
 3, Sample, 78.725906, 75.096102, 82.893063, 77.187256, 78.475582, 76515.320370, 58473.812206, 77442.510621, 77556.564239, 72497.051859, 0.001095, 0.576560, [75 199], [142 167], [150 118], [141 101]
 3, Novel, 29.076512, 22.110417, 26.727683, 31.184869, 27.274870, 109508.132931, 77205.537788, 77440.956555, 111759.453875, 93978.520287, 0.000294, , [171 23], [163 166], [115 68], [24 45]
 4, Sample, 82.893063, 77.998656, 82.145328, 80.110789, 80.786959, 76567.577146, 77450.379661, 112066.927285, 77633.344561, 85929.557163, 0.000964, 0.355706, [28 49], [198 21], [152 100], [48 61]
 4, Novel, 78.397630, 22.007604, 20.206849, 15.433390, 34.011368, 76652.802238, 77101.024611, 77407.290155, 58762.928195, 72481.011300, 0.000458, , [15 79], [165 148], [95 132], [70 197]
 5, Sample, 82.893063, 78.729918, 80.182144, 80.390340, 80.548866, 76567.577146, 58781.492574, 112003.152651, 77349.779078, 81175.500362, 0.001044, 0.578728, [28 49], [35 80], [187 101], [152 117]
 5, Novel, 20.828243, 17.388798, 21.034319, 30.590632, 22.460498, 76480.580247, 58446.018832, 77381.741178, 112065.295166, 81093.408856, 0.000279, , [66 157], [163 167], [13 45], [158 126]
 6, Sample, 76.090024, 82.893063, 82.893063, 77.297492, 79.793411, 58147.829288, 77460.132514, 77442.510621, 58791.862499, 67960.583730, 0.001191, 0.444574, [143 74], [124 68], [150 118], [53 58]
 6, Novel, 29.076512, 22.110417, 16.672596, 77.187256, 36.261695, 109508.132931, 77205.537788, 58600.205642, 77556.564239, 80717.610150, 0.000458, , [171 23], [163 166], [199 127], [141 101]
