
Caudal Layer, 6-D input stimuli
Experiment:, list12,
NUM_ROWS = 200, B = 0.400000
Stim Condition:, 2, 
 Stimulus Set 1:
Sample 1, [ 0.333  0.050, 0.950  0.667, 0.333  0.950, 0.333  0.667 ],Novel 1, [ 0.950  0.050, 0.667  0.667, 0.050  0.333, 0.950  0.333 ] Sample 2, [ 0.050  0.950, 0.667  0.050, 0.050  0.667, 0.050  0.050 ],Novel 2, [ 0.950  0.950, 0.050  0.333, 0.950  0.667, 0.667  0.950 ] Sample 3, [ 0.950  0.667, 0.667  0.333, 0.667  0.050, 0.050  0.333 ],Novel 3, [ 0.950  0.950, 0.333  0.950, 0.050  0.050, 0.667  0.667 ] Sample 4, [ 0.050  0.333, 0.950  0.050, 0.333  0.667, 0.950  0.950 ],Novel 4, [ 0.050  0.050, 0.050  0.667, 0.667  0.667, 0.050  0.950 ] Sample 5, [ 0.333  0.950, 0.333  0.667, 0.050  0.950, 0.050  0.050 ],Novel 5, [ 0.667  0.950, 0.950  0.950, 0.667  0.050, 0.950  0.050 ] Sample 6, [ 0.333  0.333, 0.050  0.333, 0.667  0.950, 0.333  0.667 ],Novel 6, [ 0.950  0.950, 0.050  0.050, 0.667  0.333, 0.050  0.667 ] Sample 7, [ 0.050  0.950, 0.050  0.050, 0.667  0.667, 0.333  0.667 ],Novel 7, [ 0.667  0.050, 0.050  0.667, 0.050  0.333, 0.950  0.950 ] Sample 8, [ 0.050  0.050, 0.667  0.667, 0.050  0.950, 0.950  0.667 ],Novel 8, [ 0.950  0.333, 0.333  0.667, 0.667  0.050, 0.333  0.050 ] Sample 9, [ 0.950  0.667, 0.050  0.333, 0.667  0.333, 0.050  0.667 ],Novel 9, [ 0.950  0.050, 0.333  0.950, 0.950  0.333, 0.667  0.950 ] Sample 10, [ 0.050  0.950, 0.333  0.333, 0.333  0.950, 0.050  0.667 ],Novel 10, [ 0.667  0.050, 0.050  0.050, 0.667  0.950, 0.667  0.667 ] Sample 11, [ 0.950  0.333, 0.333  0.050, 0.333  0.333, 0.050  0.950 ],Novel 11, [ 0.667  0.667, 0.950  0.950, 0.950  0.050, 0.333  0.950 ] Sample 12, [ 0.050  0.050, 0.667  0.667, 0.333  0.333, 0.333  0.050 ],Novel 12, [ 0.950  0.667, 0.950  0.333, 0.667  0.950, 0.667  0.050 ] 

Simulation, Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Dscore, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 1, 9, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76389.380776, 77601.892110, 111980.227820, 77627.819115, 85899.829955, 0.000990, 0.556949, [57 119], [40 120], [12 200], [121 90]
 1, 9, Novel, 16.494041, 19.642474, 25.052619, 20.468920, 20.414514, 58066.057402, 77198.335746, 77343.291093, 77283.443310, 72472.781888, 0.000282, , [106 77], [148 99], [74 36], [113 142]
 1, 10, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58255.669357, 112017.382026, 77704.033844, 77627.819115, 81401.226086, 0.001074, 0.174157, [156 10], [188 46], [31 167], [121 90]
 1, 10, Novel, 22.736615, 82.893063, 82.893063, 27.845201, 54.091986, 76569.585183, 58860.985539, 77587.222528, 111803.951468, 81205.436179, 0.000756, , [97 148], [106 115], [138 102], [38 174]
 1, 11, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76450.008563, 77599.487855, 111818.658376, 58776.000087, 81161.038720, 0.001076, 0.572080, [46 25], [170 83], [188 162], [86 26]
 1, 11, Novel, 29.995905, 16.356185, 15.168167, 27.710140, 22.307599, 109273.619360, 58444.211481, 58575.794900, 77343.776655, 75909.350599, 0.000293, , [108 63], [44 11], [58 165], [88 29]
 1, 12, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58502.510842, 111677.288762, 111818.658376, 77506.228716, 89876.171674, 0.000992, 0.192115, [137 41], [72 192], [188 162], [173 183]
 1, 12, Novel, 82.893063, 21.214934, 82.893063, 20.288493, 51.822388, 76389.380776, 77296.199423, 77587.222528, 77308.056649, 77145.214844, 0.000673, , [57 119], [10 151], [138 102], [36 29]
 2, 1, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76742.732516, 77353.391735, 77817.260068, 112148.090891, 86015.368803, 0.000989, 0.436987, [34 13], [153 32], [167 132], [164 18]
 2, 1, Novel, 17.847065, 82.893063, 19.561077, 19.198637, 34.874961, 58042.285255, 111803.404065, 77558.768921, 77133.431948, 81134.472547, 0.000388, , [163 37], [143 152], [30 105], [50 105]
 2, 2, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58346.294128, 77477.936364, 77791.972352, 58887.284725, 68125.871892, 0.001241, 0.444061, [17 13], [16 159], [95 76], [189 68]
 2, 2, Novel, 16.440382, 82.893063, 22.891016, 20.243175, 35.616909, 57951.137964, 77546.316449, 77134.297900, 77388.539466, 72505.072945, 0.000478, , [137 114], [192 118], [139 112], [175 63]
 2, 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76475.420046, 111826.335963, 77298.160064, 77651.638431, 85812.888626, 0.000991, 0.553483, [70 172], [4 151], [180 29], [195 152]
 2, 3, Novel, 16.440382, 19.741316, 20.385144, 28.291508, 21.214587, 57951.137964, 77226.068285, 58686.920204, 111825.011672, 76422.284531, 0.000285, , [137 114], [24 32], [10 180], [134 87]
 2, 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76806.147706, 58740.835915, 112289.344502, 58707.066948, 76635.848768, 0.001160, 0.093563, [44 74], [140 42], [155 166], [120 159]
 2, 4, Novel, 82.893063, 21.564923, 82.893063, 82.893063, 67.561028, 58438.684769, 77292.025821, 111870.773468, 58869.439498, 76617.730889, 0.000962, , [12 179], [61 125], [109 104], [138 11]
 2, 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76577.623538, 111779.293174, 59085.390745, 58887.284725, 76582.398045, 0.001159, 0.423469, [54 105], [68 18], [24 80], [189 68]
 2, 5, Novel, 19.962726, 16.928200, 82.893063, 14.834581, 33.654642, 76340.677867, 58535.663970, 77298.160064, 58394.061626, 67642.140882, 0.000469, , [152 102], [126 167], [180 29], [87 155]
 2, 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109876.153248, 77546.316449, 77517.175337, 112148.090891, 94271.933981, 0.000908, 0.096856, [83 68], [192 118], [184 77], [164 18]
 2, 6, Novel, 16.440382, 52.774599, 82.893063, 82.893063, 58.750277, 57951.137964, 58749.951618, 111737.949807, 77716.093047, 76538.783109, 0.000748, , [137 114], [14 181], [64 43], [9 62]
 2, 7, Sample, 82.893063, 52.774599, 82.893063, 82.893063, 75.363447, 58346.294128, 58749.951618, 111870.773468, 112148.090891, 85278.777526, 0.000950, 0.267138, [17 13], [14 181], [109 104], [164 18]
 2, 7, Novel, 19.432052, 21.564923, 19.561077, 82.893063, 35.862779, 76485.426002, 77292.025821, 77558.768921, 58707.066948, 72510.821923, 0.000549, , [127 29], [61 125], [30 105], [120 159]
 2, 8, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58438.684769, 111803.404065, 59085.390745, 77392.516819, 76679.999099, 0.001158, 0.077472, [12 179], [143 152], [24 80], [150 165]
 2, 8, Novel, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76495.262994, 111779.293174, 77298.160064, 77475.352813, 85762.017261, 0.000992, , [146 144], [68 18], [180 29], [46 14]
 2, 9, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76475.420046, 77546.316449, 111737.949807, 77716.093047, 85868.944838, 0.000990, 0.555782, [70 172], [192 118], [64 43], [9 62]
 2, 9, Novel, 17.847065, 19.741316, 23.600751, 20.243175, 20.358077, 58042.285255, 77226.068285, 77031.884045, 77388.539466, 72422.194263, 0.000283, , [163 37], [24 32], [33 111], [175 63]
 2, 10, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58346.294128, 111885.873951, 77817.260068, 77716.093047, 81441.380298, 0.001073, 0.268718, [17 13], [176 157], [167 132], [9 62]
 2, 10, Novel, 19.432052, 52.774599, 82.893063, 28.291508, 45.847806, 76485.426002, 58749.951618, 77517.175337, 111825.011672, 81144.391157, 0.000619, , [127 29], [14 181], [184 77], [134 87]
 2, 11, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76495.262994, 77520.535374, 112154.266103, 58869.439498, 81259.875992, 0.001075, 0.592276, [146 144], [15 176], [28 6], [138 11]
 2, 11, Novel, 31.461557, 16.928200, 14.889438, 20.860732, 21.034982, 109405.348322, 58535.663970, 58381.063865, 77462.043212, 75946.029842, 0.000275, , [167 153], [126 167], [188 37], [22 110]
 2, 12, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58438.684769, 111803.404065, 112154.266103, 77475.352813, 89967.926937, 0.000992, 0.195064, [12 179], [143 152], [28 6], [46 14]
 2, 12, Novel, 82.893063, 19.943163, 82.893063, 20.222721, 51.488003, 76475.420046, 77333.743431, 77517.175337, 77154.940344, 77120.319790, 0.000668, , [70 172], [126 93], [184 77], [130 7]
 3, 1, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76467.048474, 77200.941949, 77752.668655, 112331.201077, 85937.965039, 0.000990, 0.452239, [59 96], [31 52], [72 20], [162 55]
 3, 1, Novel, 13.529009, 82.893063, 19.018012, 20.958165, 34.099562, 58057.571025, 111472.729135, 77394.701678, 77063.882241, 80997.221020, 0.000374, , [131 116], [85 13], [54 151], [9 187]
 3, 2, Sample, 82.893063, 82.893063, 82.893063, 68.744201, 79.355848, 58261.005197, 77602.446058, 77667.636430, 58791.429746, 68080.629358, 0.001182, 0.437902, [100 84], [131 175], [132 15], [46 169]
 3, 2, Novel, 15.749596, 82.893063, 20.493631, 18.917301, 34.513398, 58179.487546, 77630.201959, 77249.665148, 77442.714284, 72625.517234, 0.000462, , [185 84], [139 112], [127 11], [61 139]
 3, 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76753.005931, 111799.566495, 77220.129330, 77696.723139, 85867.356224, 0.000990, 0.565486, [21 68], [180 112], [24 122], [96 176]
 3, 3, Novel, 15.749596, 19.813025, 16.725518, 31.962601, 21.062685, 58179.487546, 76969.315347, 58554.771324, 111809.281668, 76378.213971, 0.000275, , [185 84], [81 64], [25 142], [199 112]
 3, 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76462.671899, 58780.429412, 112148.353438, 58683.385660, 76518.710102, 0.001161, 0.094594, [166 6], [189 70], [126 130], [148 167]
 3, 4, Novel, 82.893063, 21.028162, 82.893063, 82.893063, 67.426838, 58165.597159, 77216.204027, 111950.371039, 58994.645755, 76581.704495, 0.000961, , [193 21], [143 33], [75 83], [110 55]
 3, 5, Sample, 82.893063, 82.893063, 82.893063, 68.744201, 79.355848, 76618.972097, 111489.330497, 59011.442155, 58791.429746, 76477.793624, 0.001100, 0.404467, [162 58], [115 166], [1 79], [46 169]
 3, 5, Novel, 20.879802, 15.784360, 82.893063, 14.509741, 33.516741, 76550.324287, 58340.444107, 77220.129330, 58347.391298, 67614.572256, 0.000466, , [174 56], [58 41], [24 122], [41 185]
 3, 6, Sample, 82.893063, 82.893063, 56.921270, 82.893063, 76.400115, 109533.773882, 77630.201959, 77510.828604, 112331.201077, 94251.501380, 0.000824, -0.027610, [42 107], [139 112], [81 83], [162 55]
 3, 6, Novel, 15.749596, 82.893063, 82.893063, 82.893063, 66.107196, 58179.487546, 58945.831900, 111648.989350, 77856.734061, 76657.760714, 0.000871, , [185 84], [169 8], [104 55], [99 91]
 3, 7, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58261.005197, 58945.831900, 111950.371039, 112331.201077, 85372.102303, 0.001077, 0.325350, [100 84], [169 8], [75 83], [162 55]
 3, 7, Novel, 20.014945, 21.028162, 19.018012, 82.893063, 35.738545, 76384.907229, 77216.204027, 77394.701678, 58683.385660, 72419.799649, 0.000548, , [155 121], [143 33], [54 151], [148 167]
 3, 8, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58165.597159, 111472.729135, 59011.442155, 77302.271206, 76488.009914, 0.001161, 0.078511, [193 21], [85 13], [1 79], [165 161]
 3, 8, Novel, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76629.606047, 111489.330497, 77220.129330, 77421.778505, 85690.211095, 0.000992, , [95 188], [115 166], [24 122], [44 165]
 3, 9, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76753.005931, 77630.201959, 111648.989350, 77856.734061, 85972.232825, 0.000989, 0.599611, [21 68], [139 112], [104 55], [99 91]
 3, 9, Novel, 13.529009, 19.813025, 19.683368, 18.917301, 17.985676, 58057.571025, 76969.315347, 77124.067666, 77442.714284, 72398.417081, 0.000247, , [131 116], [81 64], [164 162], [61 139]
 3, 10, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58261.005197, 112038.684677, 77752.668655, 77856.734061, 81477.273147, 0.001073, 0.229868, [100 84], [188 17], [72 20], [99 91]
 3, 10, Novel, 20.014945, 82.893063, 56.921270, 31.962601, 47.947970, 76384.907229, 58945.831900, 77510.828604, 111809.281668, 81162.712350, 0.000672, , [155 121], [169 8], [81 83], [199 112]
 3, 11, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76629.606047, 77718.006561, 111914.739254, 58994.645755, 81314.249404, 0.001074, 0.591699, [95 188], [57 96], [193 15], [110 55]
 3, 11, Novel, 31.463770, 15.784360, 15.779059, 21.271786, 21.074744, 109741.962743, 58340.444107, 58403.995945, 77610.440473, 76024.210817, 0.000275, , [136 42], [58 41], [69 171], [161 13]
 3, 12, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58165.597159, 111472.729135, 111914.739254, 77421.778505, 89743.711013, 0.000995, 0.268890, [193 21], [85 13], [193 15], [44 165]
 3, 12, Novel, 82.893063, 18.354953, 56.921270, 18.614437, 44.195931, 76753.005931, 77283.944328, 77510.828604, 77115.037319, 77165.704045, 0.000573, , [21 68], [166 69], [81 83], [150 119]
 4, 1, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76601.683446, 77437.276580, 77837.355786, 112122.651466, 85999.741820, 0.000989, 0.436830, [68 100], [60 58], [54 7], [9 17]
 4, 1, Novel, 16.107282, 82.893063, 20.127080, 21.053717, 35.045286, 58048.318891, 111892.877211, 77424.897074, 77222.712747, 81147.201481, 0.000388, , [16 21], [167 147], [130 197], [41 161]
 4, 2, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58265.142872, 77458.388799, 77729.160512, 58940.489345, 68098.295382, 0.001241, 0.452149, [43 77], [2 177], [49 175], [153 22]
 4, 2, Novel, 14.507096, 82.893063, 22.311485, 20.487512, 35.049789, 58022.490856, 77502.904264, 77287.023289, 77270.666473, 72520.771221, 0.000468, , [69 184], [43 70], [23 72], [158 85]
 4, 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76582.136255, 111864.570719, 77294.762022, 77660.863838, 85850.583208, 0.000991, 0.591036, [99 192], [114 66], [21 186], [199 85]
 4, 3, Novel, 14.507096, 20.429004, 14.310199, 29.034703, 19.570250, 58022.490856, 77217.625872, 58576.907270, 111744.992958, 76390.504239, 0.000255, , [69 184], [156 64], [144 23], [158 136]
 4, 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76621.569699, 58745.873651, 112362.818319, 58631.378083, 76590.409938, 0.001161, 0.095273, [195 108], [15 22], [159 106], [34 85]
 4, 4, Novel, 82.893063, 20.568578, 82.893063, 82.783609, 67.284578, 58289.937447, 77276.771741, 112056.569105, 58777.013411, 76600.072926, 0.000959, , [117 141], [74 7], [100 20], [131 159]
 4, 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76537.452200, 111748.566113, 59059.582256, 58940.489345, 76571.522479, 0.001159, 0.408659, [76 142], [134 122], [146 119], [153 22]
 4, 5, Novel, 22.080905, 18.549360, 82.893063, 15.645138, 34.792116, 76375.178594, 58577.490323, 77294.762022, 58503.705989, 67687.784232, 0.000486, , [93 41], [98 193], [21 186], [148 134]
 4, 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109768.508944, 77502.904264, 77586.698768, 112122.651466, 94245.190861, 0.000908, 0.022932, [168 41], [43 70], [119 153], [9 17]
 4, 6, Novel, 14.507096, 82.893063, 82.893063, 82.893063, 65.796572, 58022.490856, 58750.736562, 111868.824023, 77643.617499, 76571.417235, 0.000867, , [69 184], [179 85], [32 102], [136 67]
 4, 7, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58265.142872, 58750.736562, 112056.569105, 112122.651466, 85298.775002, 0.001078, 0.323540, [43 77], [179 85], [100 20], [9 17]
 4, 7, Novel, 20.198329, 20.568578, 20.127080, 82.893063, 35.946762, 76429.045201, 77276.771741, 77424.897074, 58631.378083, 72440.523025, 0.000551, , [187 101], [74 7], [130 197], [34 85]
 4, 8, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58289.937447, 111892.877211, 59059.582256, 77346.251247, 76647.162040, 0.001160, 0.078168, [117 141], [167 147], [146 119], [88 180]
 4, 8, Novel, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76559.902815, 111748.566113, 77294.762022, 77564.665783, 85791.974183, 0.000991, , [112 82], [134 122], [21 186], [54 155]
 4, 9, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76582.136255, 77502.904264, 111868.824023, 77643.617499, 85899.370510, 0.000990, 0.567550, [99 192], [43 70], [32 102], [136 67]
 4, 9, Novel, 16.107282, 20.429004, 22.032877, 20.487512, 19.764169, 58048.318891, 77217.625872, 77189.565081, 77270.666473, 72431.544079, 0.000273, , [16 21], [156 64], [4 176], [158 85]
 4, 10, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58265.142872, 111850.067408, 77837.355786, 77643.617499, 81399.045891, 0.001074, 0.177119, [43 77], [22 155], [54 7], [136 67]
 4, 10, Novel, 20.198329, 82.893063, 82.893063, 29.034703, 53.754790, 76429.045201, 58750.736562, 77586.698768, 111744.992958, 81127.868372, 0.000751, , [187 101], [179 85], [119 153], [158 136]
 4, 11, Sample, 82.893063, 82.893063, 82.893063, 82.783609, 82.865700, 76559.902815, 77465.048048, 112080.166165, 58777.013411, 81220.532610, 0.001075, 0.566750, [112 82], [181 146], [153 146], [131 159]
 4, 11, Novel, 31.754874, 18.549360, 16.044640, 23.835876, 22.546187, 109492.745133, 58577.490323, 58447.317315, 77364.421958, 75970.493682, 0.000297, , [156 200], [98 193], [197 134], [146 121]
 4, 12, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58289.937447, 111892.877211, 112080.166165, 77564.665783, 89956.911652, 0.000993, 0.195482, [117 141], [167 147], [153 146], [54 155]
 4, 12, Novel, 82.893063, 21.245909, 82.893063, 19.100455, 51.533123, 76582.136255, 77381.155361, 77586.698768, 77295.615836, 77211.401555, 0.000668, , [99 192], [195 59], [119 153], [77 85]
 5, 1, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76721.820290, 77564.410704, 77684.579171, 112130.838721, 86025.412221, 0.000989, 0.409987, [65 40], [17 76], [140 165], [134 127]
 5, 1, Novel, 19.803038, 82.893063, 23.007247, 21.329017, 36.758091, 58064.248032, 111969.419647, 77340.650301, 77191.767683, 81141.521416, 0.000414, , [157 54], [86 193], [46 42], [48 7]
 5, 2, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58301.585627, 77508.098505, 77572.619660, 58864.356569, 68061.665090, 0.001242, 0.410399, [55 140], [168 140], [192 81], [46 43]
 5, 2, Novel, 23.367479, 82.893063, 24.008039, 22.576170, 38.211188, 57965.081639, 77357.717768, 77334.268667, 77391.733971, 72512.200511, 0.000519, , [185 189], [108 99], [130 105], [89 1]
 5, 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76489.484810, 111878.620906, 77433.701736, 77621.761375, 85855.892207, 0.000991, 0.518480, [186 193], [179 3], [33 33], [75 100]
 5, 3, Novel, 23.367479, 19.753068, 17.408066, 33.621812, 23.537606, 57965.081639, 77274.624855, 58548.872941, 111836.704628, 76406.321016, 0.000314, , [185 189], [178 159], [46 42], [71 92]
 5, 4, Sample, 82.893063, 82.893063, 76.428218, 82.893063, 81.276852, 76741.767400, 58818.365186, 112104.827841, 58736.234266, 76600.298673, 0.001146, 0.090407, [177 62], [181 42], [8 155], [14 5]
 5, 4, Novel, 82.893063, 19.642065, 82.893063, 82.893063, 67.080314, 58403.963360, 77151.811175, 112010.401278, 58844.732515, 76602.727082, 0.000956, , [78 156], [185 81], [24 33], [118 170]
 5, 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76558.964924, 111710.967818, 58916.352133, 58864.356569, 76512.660361, 0.001160, 0.413488, [86 26], [175 131], [80 153], [46 43]
 5, 5, Novel, 22.090248, 16.483839, 82.893063, 16.630756, 34.524476, 76355.754127, 58684.596672, 77433.701736, 58436.765623, 67727.704540, 0.000481, , [134 102], [130 102], [33 33], [149 80]
 5, 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109835.995431, 77357.717768, 77561.567252, 112130.838721, 94221.529793, 0.000909, 0.001818, [166 10], [108 99], [125 102], [134 127]
