
 1, Sample, 77.622513, 78.520361, 82.893063, 82.893063, 80.482250, 76375.264643, 77298.809950, 77466.005105, 112060.457710, 85800.134352, 0.000960, 0.428863, [13 176], [115 138], [57 57], [61 11]
 1, Novel, 14.638271, 82.893063, 19.758319, 22.035619, 34.831318, 57822.373095, 111692.285576, 77233.381216, 77446.702998, 81048.685721, 0.000384, , [8 200], [88 30], [118 131], [157 177]
 2, Sample, 82.893063, 77.307695, 77.977856, 82.893063, 80.267920, 58482.916332, 77529.880432, 77368.965474, 58866.138669, 68061.975227, 0.001208, 0.447124, [9 57], [192 40], [79 70], [188 70]
 2, Novel, 15.100606, 82.893063, 19.032684, 20.871020, 34.474343, 58114.921947, 77476.732526, 77450.354560, 77290.922328, 72583.232840, 0.000461, , [7 39], [151 126], [4 100], [149 179]
 3, Sample, 82.893063, 80.856253, 78.515086, 77.104863, 79.842316, 76496.321220, 111900.654324, 77540.686074, 77550.381305, 85872.010731, 0.000953, 0.563628, [162 96], [170 23], [60 183], [146 39]
 3, Novel, 15.100606, 20.624289, 16.799662, 27.978913, 20.125867, 58114.921947, 77155.106213, 58526.109402, 111948.564406, 76436.175492, 0.000266, , [7 39], [113 54], [153 96], [28 10]
 4, Sample, 76.456696, 76.416372, 80.087343, 75.880858, 77.210318, 76652.583684, 58743.769219, 111938.683284, 58626.459709, 76490.373974, 0.001077, 0.072665, [3 184], [159 132], [139 34], [37 138]
 4, Novel, 82.893063, 21.256949, 80.201921, 76.748968, 65.275225, 58167.210444, 77263.814462, 112018.814956, 58667.255113, 76529.273744, 0.000931, , [143 189], [107 8], [60 61], [56 52]
 5, Sample, 77.185117, 81.696206, 82.893063, 82.893063, 81.166862, 76849.593601, 111725.016928, 58699.587180, 58866.138669, 76535.084095, 0.001139, 0.408026, [124 113], [72 103], [149 179], [188 70]
 5, Novel, 20.016738, 21.761903, 78.515086, 15.822585, 34.029078, 76616.978223, 58478.916976, 77540.686074, 58715.768566, 67838.087459, 0.000479, , [165 135], [6 38], [60 183], [168 148]
 6, Sample, 80.125512, 82.893063, 80.203431, 82.893063, 81.528767, 109616.702459, 77476.732526, 77453.533000, 112060.457710, 94151.856424, 0.000894, 0.033806, [61 120], [151 126], [113 56], [61 11]
 6, Novel, 15.100606, 76.226781, 80.256112, 82.893063, 63.619141, 58114.921947, 58773.264715, 112122.522097, 77498.064770, 76627.193382, 0.000836, , [7 39], [155 96], [112 95], [108 150]
 7, Sample, 82.893063, 76.226781, 80.201921, 82.893063, 80.553707, 58482.916332, 58773.264715, 112018.814956, 112060.457710, 85333.863428, 0.001043, 0.331629, [9 57], [155 96], [60 61], [61 11]
 7, Novel, 20.394522, 21.256949, 19.758319, 75.880858, 34.322662, 76165.387846, 77263.814462, 77233.381216, 58626.459709, 72322.260808, 0.000523, , [128 59], [107 8], [118 131], [37 138]
 8, Sample, 82.893063, 82.893063, 82.893063, 77.714023, 81.598303, 58167.210444, 111692.285576, 58699.587180, 77427.963604, 76496.761701, 0.001146, 0.097382, [143 189], [88 30], [149 179], [101 23]
 8, Novel, 76.713251, 81.696206, 78.515086, 79.257139, 79.045420, 76299.159441, 111725.016928, 77540.686074, 77667.807225, 85808.167417, 0.000942, , [46 143], [72 103], [60 183], [152 96]
 9, Sample, 82.893063, 82.893063, 80.256112, 82.893063, 82.233826, 76496.321220, 77476.732526, 112122.522097, 77498.064770, 85898.410153, 0.000985, 0.570970, [162 96], [151 126], [112 95], [108 150]
 9, Novel, 14.638271, 20.624289, 22.108585, 20.871020, 19.560541, 57822.373095, 77155.106213, 77515.212683, 77290.922328, 72445.903580, 0.000269, , [8 200], [113 54], [110 186], [149 179]
 10, Sample, 82.893063, 80.768398, 82.893063, 82.893063, 82.361897, 58482.916332, 111928.802731, 77466.005105, 77498.064770, 81343.947235, 0.001070, 0.200384, [9 57], [77 126], [57 57], [108 150]
 10, Novel, 20.394522, 76.226781, 80.203431, 27.978913, 51.200912, 76165.387846, 58773.264715, 77453.533000, 111948.564406, 81085.187492, 0.000713, , [128 59], [155 96], [113 56], [28 10]
 11, Sample, 76.713251, 77.890032, 82.893063, 76.748968, 78.561329, 76299.159441, 77550.143945, 111906.271155, 58667.255113, 81105.707414, 0.001015, 0.558562, [46 143], [102 94], [92 105], [56 52]
 11, Novel, 28.498238, 21.761903, 15.260981, 19.912510, 21.358408, 109583.327909, 58478.916976, 58734.602797, 77313.189993, 76027.509419, 0.000287, , [190 32], [6 38], [169 45], [75 151]
 12, Sample, 82.893063, 82.893063, 82.893063, 79.257139, 81.984082, 58167.210444, 111692.285576, 111906.271155, 77667.807225, 89858.393600, 0.000982, 0.201453, [143 189], [88 30], [92 105], [152 96]
 12, Novel, 82.893063, 18.481409, 80.203431, 19.627422, 50.301331, 76496.321220, 77354.013668, 77453.533000, 77580.513264, 77221.095288, 0.000653, , [162 96], [159 178], [113 56], [190 190]
 1, Sample, 77.622513, 78.520361, 82.893063, 82.893063, 80.482250, 76375.264643, 77298.809950, 77466.005105, 112060.457710, 85800.134352, 0.000960, 0.428863, [13 176], [115 138], [57 57], [61 11]
 1, Novel, 14.638271, 82.893063, 19.758319, 22.035619, 34.831318, 57822.373095, 111692.285576, 77233.381216, 77446.702998, 81048.685721, 0.000384, , [8 200], [88 30], [118 131], [157 177]
 2, Sample, 82.893063, 77.307695, 77.977856, 82.893063, 80.267920, 58482.916332, 77529.880432, 77368.965474, 58866.138669, 68061.975227, 0.001208, 0.447124, [9 57], [192 40], [79 70], [188 70]
 2, Novel, 15.100606, 82.893063, 19.032684, 20.871020, 34.474343, 58114.921947, 77476.732526, 77450.354560, 77290.922328, 72583.232840, 0.000461, , [7 39], [151 126], [4 100], [149 179]
 3, Sample, 82.893063, 80.856253, 78.515086, 77.104863, 79.842316, 76496.321220, 111900.654324, 77540.686074, 77550.381305, 85872.010731, 0.000953, 0.563628, [162 96], [170 23], [60 183], [146 39]
 3, Novel, 15.100606, 20.624289, 16.799662, 27.978913, 20.125867, 58114.921947, 77155.106213, 58526.109402, 111948.564406, 76436.175492, 0.000266, , [7 39], [113 54], [153 96], [28 10]
 4, Sample, 76.456696, 76.416372, 80.087343, 75.880858, 77.210318, 76652.583684, 58743.769219, 111938.683284, 58626.459709, 76490.373974, 0.001077, 0.072665, [3 184], [159 132], [139 34], [37 138]
 4, Novel, 82.893063, 21.256949, 80.201921, 76.748968, 65.275225, 58167.210444, 77263.814462, 112018.814956, 58667.255113, 76529.273744, 0.000931, , [143 189], [107 8], [60 61], [56 52]
 5, Sample, 77.185117, 81.696206, 82.893063, 82.893063, 81.166862, 76849.593601, 111725.016928, 58699.587180, 58866.138669, 76535.084095, 0.001139, 0.408026, [124 113], [72 103], [149 179], [188 70]
 5, Novel, 20.016738, 21.761903, 78.515086, 15.822585, 34.029078, 76616.978223, 58478.916976, 77540.686074, 58715.768566, 67838.087459, 0.000479, , [165 135], [6 38], [60 183], [168 148]
 6, Sample, 80.125512, 82.893063, 80.203431, 82.893063, 81.528767, 109616.702459, 77476.732526, 77453.533000, 112060.457710, 94151.856424, 0.000894, 0.033806, [61 120], [151 126], [113 56], [61 11]
 6, Novel, 15.100606, 76.226781, 80.256112, 82.893063, 63.619141, 58114.921947, 58773.264715, 112122.522097, 77498.064770, 76627.193382, 0.000836, , [7 39], [155 96], [112 95], [108 150]
 7, Sample, 82.893063, 76.226781, 80.201921, 82.893063, 80.553707, 58482.916332, 58773.264715, 112018.814956, 112060.457710, 85333.863428, 0.001043, 0.331629, [9 57], [155 96], [60 61], [61 11]
 7, Novel, 20.394522, 21.256949, 19.758319, 75.880858, 34.322662, 76165.387846, 77263.814462, 77233.381216, 58626.459709, 72322.260808, 0.000523, , [128 59], [107 8], [118 131], [37 138]
 8, Sample, 82.893063, 82.893063, 82.893063, 77.714023, 81.598303, 58167.210444, 111692.285576, 58699.587180, 77427.963604, 76496.761701, 0.001146, 0.097382, [143 189], [88 30], [149 179], [101 23]
 8, Novel, 76.713251, 81.696206, 78.515086, 79.257139, 79.045420, 76299.159441, 111725.016928, 77540.686074, 77667.807225, 85808.167417, 0.000942, , [46 143], [72 103], [60 183], [152 96]
 9, Sample, 82.893063, 82.893063, 80.256112, 82.893063, 82.233826, 76496.321220, 77476.732526, 112122.522097, 77498.064770, 85898.410153, 0.000985, 0.570970, [162 96], [151 126], [112 95], [108 150]
 9, Novel, 14.638271, 20.624289, 22.108585, 20.871020, 19.560541, 57822.373095, 77155.106213, 77515.212683, 77290.922328, 72445.903580, 0.000269, , [8 200], [113 54], [110 186], [149 179]
 10, Sample, 82.893063, 80.768398, 82.893063, 82.893063, 82.361897, 58482.916332, 111928.802731, 77466.005105, 77498.064770, 81343.947235, 0.001070, 0.200384, [9 57], [77 126], [57 57], [108 150]
 10, Novel, 20.394522, 76.226781, 80.203431, 27.978913, 51.200912, 76165.387846, 58773.264715, 77453.533000, 111948.564406, 81085.187492, 0.000713, , [128 59], [155 96], [113 56], [28 10]
 11, Sample, 76.713251, 77.890032, 82.893063, 76.748968, 78.561329, 76299.159441, 77550.143945, 111906.271155, 58667.255113, 81105.707414, 0.001015, 0.558562, [46 143], [102 94], [92 105], [56 52]
 11, Novel, 28.498238, 21.761903, 15.260981, 19.912510, 21.358408, 109583.327909, 58478.916976, 58734.602797, 77313.189993, 76027.509419, 0.000287, , [190 32], [6 38], [169 45], [75 151]
 12, Sample, 82.893063, 82.893063, 82.893063, 79.257139, 81.984082, 58167.210444, 111692.285576, 111906.271155, 77667.807225, 89858.393600, 0.000982, 0.201453, [143 189], [88 30], [92 105], [152 96]
 12, Novel, 82.893063, 18.481409, 80.203431, 19.627422, 50.301331, 76496.321220, 77354.013668, 77453.533000, 77580.513264, 77221.095288, 0.000653, , [162 96], [159 178], [113 56], [190 190]
