
 1, Sample, 82.893063, 82.893063, 82.893063, 81.037337, 82.429132, 76854.678863, 77424.049397, 112074.347945, 112129.110310, 94620.546629, 0.000903, 0.120700, [171 53], [7 105], [116 155], [59 123]
 1, Novel, 26.829064, 76.760399, 20.878752, 77.667766, 50.533995, 109757.094795, 77135.957067, 77374.182649, 58652.554255, 80729.947191, 0.000708, , [115 149], [165 7], [183 124], [69 184]
 2, Sample, 79.477928, 82.893063, 82.893063, 77.667766, 80.732955, 76521.413466, 77335.371262, 112077.189456, 58652.554255, 81146.632110, 0.001044, 0.277253, [28 46], [189 63], [63 178], [69 184]
 2, Novel, 81.030824, 20.446925, 77.232329, 31.290661, 52.500185, 110038.521694, 58705.283757, 77418.794163, 111832.520807, 89498.780105, 0.000591, , [187 23], [117 50], [24 2], [182 181]
 3, Sample, 82.893063, 77.507114, 77.232329, 82.893063, 80.131393, 58521.291866, 77578.207992, 77418.794163, 58632.178070, 68037.618023, 0.001207, 0.396211, [117 51], [69 122], [24 2], [132 63]
 3, Novel, 17.868104, 20.774813, 15.261821, 77.667766, 32.893126, 76504.251897, 77171.421717, 58602.057172, 58652.554255, 67732.571260, 0.000522, , [177 41], [131 19], [191 4], [69 184]
 4, Sample, 82.893063, 77.224751, 75.782792, 74.988472, 77.722270, 58062.817590, 77175.394376, 58698.723818, 58826.740671, 63190.919114, 0.001249, 0.466772, [33 179], [9 49], [102 116], [138 36]
 4, Novel, 30.702825, 29.453303, 78.238385, 20.195553, 39.647517, 109456.349019, 111485.511442, 77514.758026, 77227.930084, 93921.137143, 0.000454, , [199 44], [171 94], [4 149], [8 42]
 5, Sample, 77.421104, 76.760399, 82.893063, 79.156153, 79.057680, 76761.035407, 77135.957067, 77494.308399, 77328.799142, 77180.025004, 0.001024, 0.562482, [97 118], [165 7], [129 82], [96 117]
 5, Novel, 20.946418, 19.377389, 22.167891, 19.714422, 20.551530, 76226.596378, 58414.989034, 77427.863212, 77489.305938, 72389.688641, 0.000287, , [82 40], [1 84], [5 49], [24 65]
 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58521.291866, 77335.371262, 77503.784052, 77427.926263, 72697.093361, 0.001157, 0.357782, [117 51], [189 63], [69 183], [32 89]
 6, Novel, 23.919937, 77.321556, 22.885636, 20.195553, 36.080671, 76833.518922, 58547.557095, 77389.451712, 77227.930084, 72499.614453, 0.000547, , [122 13], [95 31], [48 77], [8 42]
 7, Sample, 77.991915, 77.321556, 82.893063, 77.334922, 78.885364, 57919.778279, 58547.557095, 112077.189456, 77605.499323, 76537.506038, 0.001101, 0.413533, [1 80], [95 31], [63 178], [117 33]
 7, Novel, 26.810047, 20.774813, 27.083398, 82.893063, 39.390330, 109351.896543, 77171.421717, 111934.455961, 77427.926263, 93971.425121, 0.000457, , [75 150], [131 19], [54 66], [32 89]
 8, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58521.291866, 77424.049397, 77494.308399, 77506.055214, 72736.426219, 0.001157, 0.152164, [117 51], [7 105], [129 82], [66 116]
 8, Novel, 82.893063, 32.173270, 16.149765, 82.893063, 53.527290, 58062.817590, 111937.548754, 58629.091211, 58632.178070, 71815.408906, 0.000851, , [33 179], [100 26], [148 92], [132 63]
 9, Sample, 81.030824, 49.990058, 78.238385, 82.893063, 73.038083, 110038.521694, 58723.467685, 77514.758026, 77427.926263, 80926.168417, 0.000917, 0.021661, [187 23], [97 119], [4 149], [32 89]
 9, Novel, 82.893063, 20.446925, 82.893063, 77.334922, 65.891993, 58062.817590, 58705.283757, 112077.189456, 77605.499323, 76612.697531, 0.000878, , [33 179], [117 50], [63 178], [117 33]
 10, Sample, 82.893063, 81.765678, 82.893063, 82.893063, 82.611217, 76854.678863, 111889.443133, 112074.347945, 77506.055214, 94581.131289, 0.000905, 0.023251, [171 53], [95 182], [116 155], [66 116]
 10, Novel, 26.810047, 82.893063, 82.893063, 82.893063, 68.872309, 109351.896543, 77571.106621, 77494.308399, 77427.926263, 85461.309457, 0.000864, , [75 150], [94 117], [129 82], [32 89]
