
 1, Sample, 82.893063, 82.893063, 82.893063, 80.835008, 82.378550, 76488.557288, 77471.148424, 111969.810682, 112192.758174, 94530.568642, 0.000904, 0.117336, [138 73], [102 78], [116 188], [200 26]
 1, Novel, 27.273659, 80.691139, 20.254745, 76.209234, 51.107194, 109633.529524, 77280.798187, 77330.518821, 58597.388818, 80710.558838, 0.000714, , [67 66], [52 87], [44 126], [140 37]
 2, Sample, 78.742629, 82.893063, 82.893063, 76.209234, 80.184497, 76616.762925, 77418.711666, 111913.157346, 58597.388818, 81136.505189, 0.001035, 0.286095, [51 37], [166 194], [94 200], [140 37]
 2, Novel, 81.161416, 15.703926, 79.325808, 29.550663, 51.435453, 109553.587518, 58608.445350, 77384.613587, 111909.108851, 89363.938827, 0.000574, , [2 87], [93 103], [173 33], [197 92]
 3, Sample, 82.893063, 77.826501, 79.325808, 82.893063, 80.734609, 58148.720709, 77426.788970, 77384.613587, 58745.268153, 67926.347855, 0.001217, 0.405625, [71 112], [102 106], [173 33], [178 20]
 3, Novel, 19.592684, 20.413626, 13.868714, 76.209234, 32.521065, 76405.507985, 77260.188135, 58576.757978, 58597.388818, 67709.960729, 0.000514, , [158 4], [139 137], [162 147], [140 37]
 4, Sample, 82.893063, 77.570730, 75.107289, 75.251898, 77.705745, 58129.742809, 77331.779408, 58677.860372, 58655.225002, 63198.651898, 0.001248, 0.464637, [183 138], [171 31], [187 1], [80 60]
 4, Novel, 28.260868, 29.095046, 80.577640, 20.562136, 39.623922, 109552.043094, 111648.482037, 77455.676486, 77344.736979, 94000.234649, 0.000456, , [176 122], [3 21], [90 103], [81 19]
 5, Sample, 77.542146, 80.691139, 82.893063, 77.212693, 79.584760, 76502.693937, 77280.798187, 77432.476186, 77344.411192, 77140.094875, 0.001032, 0.588576, [170 160], [52 87], [118 62], [164 70]
 5, Novel, 23.036950, 14.694930, 21.343846, 18.643149, 19.429719, 76454.687209, 58504.461555, 77404.211056, 77521.012766, 72471.093147, 0.000267, , [125 38], [67 157], [7 80], [32 130]
 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58148.720709, 77418.711666, 77425.153376, 77557.825706, 72637.602864, 0.001159, 0.385310, [71 112], [166 194], [21 86], [28 129]
 6, Novel, 19.211690, 76.056017, 18.779848, 20.562136, 33.652423, 76378.839661, 58654.834691, 77320.459083, 77344.736979, 72424.717603, 0.000514, , [8 189], [118 178], [40 92], [81 19]
 7, Sample, 75.741653, 76.056017, 82.893063, 79.383037, 78.518443, 58209.817502, 58654.834691, 111913.157346, 77481.856304, 76564.916461, 0.001091, 0.396395, [52 88], [118 178], [94 200], [106 200]
 7, Novel, 27.535074, 20.413626, 33.765202, 82.893063, 41.151742, 109673.373539, 77260.188135, 111838.706069, 77557.825706, 94082.523362, 0.000471, , [146 113], [139 137], [56 116], [28 129]
 8, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58148.720709, 77471.148424, 77432.476186, 77641.393721, 72673.434760, 0.001158, 0.148619, [71 112], [102 78], [118 62], [157 151]
 8, Novel, 82.893063, 30.271691, 19.144784, 82.893063, 53.800651, 58129.742809, 111815.821822, 58583.320980, 58745.268153, 71818.538441, 0.000859, , [183 138], [192 3], [18 135], [178 20]
 9, Sample, 81.161416, 75.388320, 80.577640, 82.893063, 80.005110, 109553.587518, 58728.330060, 77455.676486, 77557.825706, 80823.854943, 0.001033, 0.088826, [2 87], [144 66], [90 103], [28 129]
 9, Novel, 82.893063, 15.703926, 82.893063, 79.383037, 65.218272, 58129.742809, 58608.445350, 111913.157346, 77481.856304, 76533.300452, 0.000865, , [183 138], [93 103], [94 200], [106 200]
 10, Sample, 82.893063, 80.706586, 82.893063, 82.893063, 82.346444, 76488.557288, 111889.029636, 111969.810682, 77641.393721, 94497.197832, 0.000903, 0.033460, [138 73], [4 181], [116 188], [157 151]
 10, Novel, 27.535074, 76.581312, 82.893063, 82.893063, 67.475628, 109673.373539, 77459.218340, 77432.476186, 77557.825706, 85530.723442, 0.000845, , [146 113], [19 137], [118 62], [28 129]
 11, Sample, 82.893063, 76.581312, 76.895265, 77.024835, 78.348619, 58129.742809, 77459.218340, 58713.954939, 77331.491282, 67908.601842, 0.001180, 0.645119, [183 138], [19 137], [104 1], [96 149]
 11, Novel, 28.260868, 19.455141, 18.779848, 20.562136, 21.764498, 109552.043094, 77337.404169, 77320.459083, 77344.736979, 85388.660831, 0.000255, , [176 122], [197 130], [40 92], [81 19]
 12, Sample, 82.893063, 81.150929, 82.893063, 82.893063, 82.457530, 58148.720709, 111751.295016, 77425.153376, 58745.268153, 76517.609314, 0.001158, 0.409998, [71 112], [76 156], [21 86], [178 20]
 12, Novel, 82.893063, 20.413626, 19.144784, 29.550663, 38.000534, 76488.557288, 77260.188135, 58583.320980, 111909.108851, 81060.293813, 0.000485, , [138 73], [139 137], [18 135], [197 92]
 1, Sample, 82.893063, 82.893063, 82.893063, 80.835008, 82.378550, 76488.557288, 77471.148424, 111969.810682, 112192.758174, 94530.568642, 0.000904, 0.117336, [138 73], [102 78], [116 188], [200 26]
 1, Novel, 27.273659, 80.691139, 20.254745, 76.209234, 51.107194, 109633.529524, 77280.798187, 77330.518821, 58597.388818, 80710.558838, 0.000714, , [67 66], [52 87], [44 126], [140 37]
 2, Sample, 78.742629, 82.893063, 82.893063, 76.209234, 80.184497, 76616.762925, 77418.711666, 111913.157346, 58597.388818, 81136.505189, 0.001035, 0.286095, [51 37], [166 194], [94 200], [140 37]
 2, Novel, 81.161416, 15.703926, 79.325808, 29.550663, 51.435453, 109553.587518, 58608.445350, 77384.613587, 111909.108851, 89363.938827, 0.000574, , [2 87], [93 103], [173 33], [197 92]
 3, Sample, 82.893063, 77.826501, 79.325808, 82.893063, 80.734609, 58148.720709, 77426.788970, 77384.613587, 58745.268153, 67926.347855, 0.001217, 0.405625, [71 112], [102 106], [173 33], [178 20]
 3, Novel, 19.592684, 20.413626, 13.868714, 76.209234, 32.521065, 76405.507985, 77260.188135, 58576.757978, 58597.388818, 67709.960729, 0.000514, , [158 4], [139 137], [162 147], [140 37]
 4, Sample, 82.893063, 77.570730, 75.107289, 75.251898, 77.705745, 58129.742809, 77331.779408, 58677.860372, 58655.225002, 63198.651898, 0.001248, 0.464637, [183 138], [171 31], [187 1], [80 60]
 4, Novel, 28.260868, 29.095046, 80.577640, 20.562136, 39.623922, 109552.043094, 111648.482037, 77455.676486, 77344.736979, 94000.234649, 0.000456, , [176 122], [3 21], [90 103], [81 19]
 5, Sample, 77.542146, 80.691139, 82.893063, 77.212693, 79.584760, 76502.693937, 77280.798187, 77432.476186, 77344.411192, 77140.094875, 0.001032, 0.588576, [170 160], [52 87], [118 62], [164 70]
 5, Novel, 23.036950, 14.694930, 21.343846, 18.643149, 19.429719, 76454.687209, 58504.461555, 77404.211056, 77521.012766, 72471.093147, 0.000267, , [125 38], [67 157], [7 80], [32 130]
 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58148.720709, 77418.711666, 77425.153376, 77557.825706, 72637.602864, 0.001159, 0.385310, [71 112], [166 194], [21 86], [28 129]
 6, Novel, 19.211690, 76.056017, 18.779848, 20.562136, 33.652423, 76378.839661, 58654.834691, 77320.459083, 77344.736979, 72424.717603, 0.000514, , [8 189], [118 178], [40 92], [81 19]
 7, Sample, 75.741653, 76.056017, 82.893063, 79.383037, 78.518443, 58209.817502, 58654.834691, 111913.157346, 77481.856304, 76564.916461, 0.001091, 0.396395, [52 88], [118 178], [94 200], [106 200]
 7, Novel, 27.535074, 20.413626, 33.765202, 82.893063, 41.151742, 109673.373539, 77260.188135, 111838.706069, 77557.825706, 94082.523362, 0.000471, , [146 113], [139 137], [56 116], [28 129]
 8, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58148.720709, 77471.148424, 77432.476186, 77641.393721, 72673.434760, 0.001158, 0.148619, [71 112], [102 78], [118 62], [157 151]
 8, Novel, 82.893063, 30.271691, 19.144784, 82.893063, 53.800651, 58129.742809, 111815.821822, 58583.320980, 58745.268153, 71818.538441, 0.000859, , [183 138], [192 3], [18 135], [178 20]
 9, Sample, 81.161416, 75.388320, 80.577640, 82.893063, 80.005110, 109553.587518, 58728.330060, 77455.676486, 77557.825706, 80823.854943, 0.001033, 0.088826, [2 87], [144 66], [90 103], [28 129]
 9, Novel, 82.893063, 15.703926, 82.893063, 79.383037, 65.218272, 58129.742809, 58608.445350, 111913.157346, 77481.856304, 76533.300452, 0.000865, , [183 138], [93 103], [94 200], [106 200]
 10, Sample, 82.893063, 80.706586, 82.893063, 82.893063, 82.346444, 76488.557288, 111889.029636, 111969.810682, 77641.393721, 94497.197832, 0.000903, 0.033460, [138 73], [4 181], [116 188], [157 151]
 10, Novel, 27.535074, 76.581312, 82.893063, 82.893063, 67.475628, 109673.373539, 77459.218340, 77432.476186, 77557.825706, 85530.723442, 0.000845, , [146 113], [19 137], [118 62], [28 129]
 11, Sample, 82.893063, 76.581312, 76.895265, 77.024835, 78.348619, 58129.742809, 77459.218340, 58713.954939, 77331.491282, 67908.601842, 0.001180, 0.645119, [183 138], [19 137], [104 1], [96 149]
 11, Novel, 28.260868, 19.455141, 18.779848, 20.562136, 21.764498, 109552.043094, 77337.404169, 77320.459083, 77344.736979, 85388.660831, 0.000255, , [176 122], [197 130], [40 92], [81 19]
 12, Sample, 82.893063, 81.150929, 82.893063, 82.893063, 82.457530, 58148.720709, 111751.295016, 77425.153376, 58745.268153, 76517.609314, 0.001158, 0.409998, [71 112], [76 156], [21 86], [178 20]
 12, Novel, 82.893063, 20.413626, 19.144784, 29.550663, 38.000534, 76488.557288, 77260.188135, 58583.320980, 111909.108851, 81060.293813, 0.000485, , [138 73], [139 137], [18 135], [197 92]
