
Caudal Layer, 6-D input stimuli
Experiment:, list6,
NUM_ROWS = 200, B = 0.400000
Stim Condition:, 1, 
 Stimulus Set 1:
Sample 1, [ 0.050  0.333, 0.667  0.950, 0.950  0.333, 0.050  0.667 ],Novel 1, [ 0.050  0.950, 0.333  0.050, 0.333  0.333, 0.333  0.950 ] Sample 2, [ 0.950  0.333, 0.333  0.667, 0.050  0.050, 0.950  0.050 ],Novel 2, [ 0.667  0.050, 0.050  0.333, 0.667  0.333, 0.950  0.667 ] Sample 3, [ 0.950  0.950, 0.667  0.050, 0.950  0.333, 0.667  0.333 ],Novel 3, [ 0.950  0.050, 0.950  0.667, 0.667  0.950, 0.333  0.333 ] Sample 4, [ 0.050  0.050, 0.950  0.950, 0.050  0.333, 0.050  0.950 ],Novel 4, [ 0.333  0.667, 0.667  0.667, 0.667  0.950, 0.950  0.050 ] Sample 5, [ 0.333  0.333, 0.950  0.050, 0.333  0.950, 0.333  0.050 ],Novel 5, [ 0.667  0.333, 0.950  0.333, 0.950  0.667, 0.050  0.950 ] Sample 6, [ 0.667  0.050, 0.050  0.950, 0.050  0.333, 0.333  0.333 ],Novel 6, [ 0.050  0.667, 0.950  0.333, 0.667  0.333, 0.050  0.050 ] 

Simulation, Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Dscore, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 4, 1, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76578.569834, 77551.242521, 77393.118858, 77500.204631, 77255.783961, 0.001073, 0.593888, [195 108], [159 189], [4 176], [136 67]
 4, 1, Novel, 15.591532, 21.145482, 27.077089, 23.835876, 21.912495, 57946.948412, 77096.551242, 111986.060567, 77277.986098, 81076.886580, 0.000273, , [43 77], [181 146], [153 146], [146 121]
 4, 2, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76655.915750, 111810.845616, 58791.029873, 58774.572670, 76508.090977, 0.001161, 0.427344, [112 82], [134 122], [144 23], [148 134]
 4, 2, Novel, 82.893063, 19.253287, 26.332719, 22.853914, 37.833246, 76631.906537, 77137.032922, 111790.211358, 77221.528913, 85695.169933, 0.000466, , [187 101], [43 70], [32 102], [88 180]
 4, 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58149.374288, 77284.000356, 77393.118858, 112104.654140, 81232.786911, 0.001077, 0.478286, [69 184], [2 177], [4 176], [199 27]
 4, 3, Novel, 16.107282, 19.547000, 19.505826, 82.893063, 34.513293, 58158.614396, 77392.976702, 77323.464019, 112200.746328, 81268.950361, 0.000380, , [16 21], [60 58], [119 153], [11 129]
 4, 4, Sample, 82.893063, 82.893063, 82.893063, 82.783609, 82.865700, 58210.803702, 58806.283318, 77632.457989, 58694.693379, 63336.059597, 0.001328, 0.414828, [117 141], [98 193], [130 197], [131 159]
 4, 4, Novel, 28.944552, 30.191855, 19.505826, 82.893063, 40.383824, 109503.012638, 111818.667664, 77323.464019, 58774.572670, 89354.929248, 0.000549, , [129 132], [167 147], [119 153], [148 134]
 4, 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109802.486275, 58647.331686, 77544.544392, 77626.827594, 80905.297487, 0.001076, 0.309274, [168 41], [15 22], [54 7], [54 155]
 4, 5, Novel, 32.617048, 21.245909, 22.311485, 82.783609, 39.739513, 109737.452380, 77305.693762, 77261.101971, 58694.693379, 80749.735373, 0.000568, , [5 3], [195 59], [23 72], [131 159]
 4, 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76631.906537, 58729.175727, 77632.457989, 112200.746328, 81298.571645, 0.001075, 0.593137, [187 101], [41 75], [130 197], [11 129]
 4, 6, Novel, 20.454131, 21.245909, 26.332719, 18.791158, 21.705979, 76371.791455, 77305.693762, 111790.211358, 58745.713717, 81053.352573, 0.000275, , [146 19], [195 59], [32 102], [153 22]
 5, 1, Sample, 82.893063, 74.300199, 82.893063, 82.893063, 80.744847, 76682.205356, 77600.803808, 77556.105080, 77536.870760, 77343.996251, 0.001044, 0.596403, [177 62], [134 99], [133 60], [104 65]
 5, 1, Novel, 17.381509, 19.777469, 29.017301, 18.571468, 21.186937, 57983.154089, 77053.947613, 111875.991628, 77367.660167, 81070.188374, 0.000264, , [55 140], [10 115], [52 23], [166 17]
 5, 2, Sample, 82.893063, 82.893063, 45.956679, 82.893063, 73.658967, 76609.312950, 111747.000847, 58684.057877, 58707.382179, 76436.938463, 0.001005, 0.366592, [153 48], [175 131], [44 42], [149 80]
 5, 2, Novel, 82.893063, 19.714956, 27.716999, 21.538956, 37.965994, 76712.281437, 77001.612198, 111948.085389, 77325.339995, 85746.829755, 0.000466, , [124 58], [108 99], [13 158], [134 24]
 5, 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58112.227001, 77348.508757, 77556.105080, 111976.678612, 81248.379862, 0.001077, 0.443556, [185 189], [168 140], [133 60], [129 131]
 5, 3, Novel, 19.803038, 20.308662, 24.608792, 82.893063, 36.903389, 58174.758854, 77508.882930, 77319.920362, 112079.516613, 81270.769690, 0.000415, , [157 54], [17 76], [125 102], [67 153]
 5, 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58312.811050, 58904.655585, 77526.239573, 58761.258823, 63376.241258, 0.001327, 0.402202, [78 156], [130 102], [46 38], [118 170]
 5, 4, Novel, 30.179418, 28.789574, 24.608792, 82.893063, 41.617712, 109497.743791, 111859.579050, 77319.920362, 58707.382179, 89346.156345, 0.000566, , [121 186], [86 193], [125 102], [149 80]
 5, 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109842.172186, 58736.607702, 77408.491765, 77499.552189, 80871.705960, 0.001077, 0.309370, [166 10], [181 42], [140 165], [129 10]
 5, 5, Novel, 30.735857, 20.964267, 23.959367, 82.893063, 39.638138, 109700.019150, 77429.602015, 77339.460130, 58761.258823, 80807.585029, 0.000568, , [177 194], [24 118], [130 105], [118 170]
 5, 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76712.281437, 58665.000165, 77526.239573, 112079.516613, 81245.759447, 0.001076, 0.598920, [124 58], [4 81], [46 38], [67 153]
 5, 6, Novel, 19.440156, 20.964267, 27.716999, 17.982794, 21.526054, 76436.029375, 77429.602015, 111948.085389, 58661.010958, 81118.681934, 0.000270, , [81 149], [24 118], [13 158], [46 43]
 6, 1, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76523.594937, 77398.854814, 77584.491776, 77315.556622, 77205.624537, 0.001074, 0.585364, [33 114], [186 143], [141 1], [88 14]
 6, 1, Novel, 18.696342, 23.353878, 30.644326, 17.303991, 22.499634, 57887.889161, 77198.056376, 112044.652637, 77159.399472, 81072.499411, 0.000281, , [26 3], [194 39], [186 56], [4 91]
 6, 2, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76678.941282, 111615.699352, 58846.738109, 58911.088536, 76513.116820, 0.001160, 0.415166, [192 44], [196 164], [71 127], [123 169]
 6, 2, Novel, 82.893063, 20.291858, 33.132667, 21.413637, 39.432807, 76649.283150, 77029.118422, 112039.934261, 77394.658281, 85778.248528, 0.000479, , [162 9], [104 34], [30 35], [15 151]
 6, 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58130.347493, 77534.799300, 77584.491776, 112240.455932, 81372.523625, 0.001076, 0.459745, [199 33], [37 88], [141 1], [161 29]
 6, 3, Novel, 20.290402, 19.062526, 19.894243, 82.893063, 35.535059, 58191.611608, 77375.665080, 77223.323756, 112088.264944, 81219.716347, 0.000398, , [2 41], [98 86], [175 77], [32 192]
 6, 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58202.282024, 58731.442701, 77617.488714, 58568.083214, 63279.824163, 0.001330, 0.416813, [6 179], [139 199], [113 172], [124 93]
 6, 4, Novel, 28.206197, 29.754868, 19.894243, 82.893063, 40.187093, 109262.712237, 111647.138928, 77223.323756, 58911.088536, 89261.065864, 0.000547, , [87 174], [156 46], [175 77], [123 169]
 6, 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109552.238569, 58852.980348, 77389.306215, 77648.223079, 80860.687053, 0.001076, 0.295136, [121 25], [8 48], [137 82], [54 144]
 6, 5, Novel, 28.568297, 30.740586, 20.850363, 82.893063, 40.763077, 109670.562944, 77490.355296, 77289.364657, 58568.083214, 80754.591528, 0.000586, , [14 148], [9 45], [10 188], [124 93]
 6, 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76649.283150, 58577.739963, 77617.488714, 112088.264944, 81233.194193, 0.001076, 0.540140, [162 9], [167 187], [113 172], [32 192]
 6, 6, Novel, 21.897975, 30.740586, 33.132667, 17.943843, 25.928768, 76300.727100, 77490.355296, 112039.934261, 58697.549210, 81132.141467, 0.000321, , [70 86], [9 45], [30 35], [117 41]
