
Group Intact
Experiment:, list6, 

Stim Condition:, 1, 
 Stim Pair 1:,Sample: , [ 0.050 0.333, 0.667 0.950, 0.950 0.333, 0.050 0.667 ],Novel: , [ 0.050 0.950, 0.333 0.050, 0.333 0.333, 0.333 0.950 ] Stim Pair 2:,Sample: , [ 0.950 0.333, 0.333 0.667, 0.050 0.050, 0.950 0.050 ],Novel: , [ 0.667 0.050, 0.050 0.333, 0.667 0.333, 0.950 0.667 ] Stim Pair 3:,Sample: , [ 0.950 0.950, 0.667 0.050, 0.950 0.333, 0.667 0.333 ],Novel: , [ 0.950 0.050, 0.950 0.667, 0.667 0.950, 0.333 0.333 ] Stim Pair 4:,Sample: , [ 0.050 0.050, 0.950 0.950, 0.050 0.333, 0.050 0.950 ],Novel: , [ 0.333 0.667, 0.667 0.667, 0.667 0.950, 0.950 0.050 ] Stim Pair 5:,Sample: , [ 0.333 0.333, 0.950 0.050, 0.333 0.950, 0.333 0.050 ],Novel: , [ 0.667 0.333, 0.950 0.333, 0.950 0.667, 0.050 0.950 ] Stim Pair 6:,Sample: , [ 0.667 0.050, 0.050 0.950, 0.050 0.333, 0.333 0.333 ],Novel: , [ 0.050 0.667, 0.950 0.333, 0.667 0.333, 0.050 0.050 ] 

Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 1, Sample, 76.984549, 77.539036, 82.893063, 78.987498, 79.101037, 76545.587336, 77440.392553, 77514.001137, 77575.442491, 77268.855879, 0.001024, 0.589984, [118 14], [87 107], [2 177], [116 20]
 1, Novel, 14.581737, 21.230420, 32.260275, 18.600290, 21.668180, 57880.583057, 77250.693287, 111739.632872, 77361.837819, 81058.186759, 0.000264, , [157 160], [135 62], [133 161], [58 6]
 2, Sample, 78.593609, 81.476444, 75.278438, 75.162597, 77.627772, 76645.425424, 111592.760850, 58600.376242, 58705.773945, 76386.084115, 0.001080, 0.413067, [150 183], [148 98], [119 124], [14 132]
 2, Novel, 80.089100, 17.227413, 29.279710, 20.540676, 36.784225, 76763.584240, 77045.063607, 111865.622651, 77251.157495, 85731.356998, 0.000449, , [141 62], [174 97], [44 81], [156 87]
 3, Sample, 76.580216, 77.191083, 82.893063, 81.335843, 79.500051, 58049.086144, 77562.342880, 77514.001137, 112087.417198, 81303.211840, 0.001027, 0.451002, [2 169], [131 106], [2 177], [128 72]
 3, Novel, 15.976604, 19.834243, 22.825768, 81.925620, 35.140559, 58242.781661, 77557.118804, 77432.793794, 112222.576726, 81363.817746, 0.000389, , [67 35], [183 174], [112 147], [1 54]
 4, Sample, 75.109217, 76.342357, 82.893063, 76.764032, 77.777167, 58235.633089, 58788.853075, 77368.537947, 58742.089082, 63283.778298, 0.001242, 0.407531, [126 94], [79 46], [130 58], [24 163]
 4, Novel, 26.819666, 30.255295, 22.825768, 75.162597, 38.765831, 109356.476315, 111976.661314, 77432.793794, 58705.773945, 89367.926342, 0.000523, , [169 10], [177 110], [112 147], [14 132]
 5, Sample, 80.922510, 77.064646, 75.651090, 77.736794, 77.843760, 109777.054298, 58875.037770, 77487.132545, 77600.715736, 80934.985087, 0.001006, 0.298060, [96 104], [158 140], [136 80], [91 132]
 5, Novel, 30.443693, 24.567966, 21.319567, 76.764032, 38.273814, 109764.194782, 77590.603507, 77434.928567, 58742.089082, 80882.953984, 0.000544, , [141 199], [106 132], [84 171], [24 163]
 6, Sample, 80.089100, 75.531524, 82.893063, 81.925620, 80.109827, 76763.584240, 58448.277999, 77368.537947, 112222.576726, 81200.744228, 0.001034, 0.555991, [141 62], [173 25], [130 58], [1 54]
 6, Novel, 20.552245, 24.567966, 29.279710, 19.557067, 23.489247, 76309.543819, 77590.603507, 111865.622651, 58762.242322, 81132.003075, 0.000295, , [5 26], [106 132], [44 81], [118 125]

Stimulus Pair, Stimulus, Peak Act, Total Act, Selectivity, Win Co-ords
 1, Sample, 76.648460, 73926.381917, 0.001037, 0.624675, [105 54]
 1, Novel, 17.646649, 73674.569052, 0.000240,, [9 117]
 2, Sample, 77.348201, 68701.876382, 0.001126, 0.651260, [139 5]
 2, Novel, 18.954480, 79715.778605, 0.000238,, [180 153]
 3, Sample, 77.031778, 73824.917995, 0.001043, 0.630353, [53 27]
 3, Novel, 17.464751, 73822.655672, 0.000237,, [170 175]
 4, Sample, 77.204214, 60068.889676, 0.001285, 0.665176, [170 66]
 4, Novel, 20.578620, 79628.452906, 0.000258,, [186 108]
 5, Sample, 76.538748, 73784.001684, 0.001037, 0.584314, [165 57]
 5, Novel, 20.095256, 73832.967901, 0.000272,, [25 32]
 6, Sample, 77.376937, 73896.640254, 0.001047, 0.620700, [109 131]
 6, Novel, 18.067464, 73727.686859, 0.000245,, [118 97]
