
Caudal Layer, 6-D input stimuli
Experiment:, list12,
NUM_ROWS = 200, B = 0.400000
Stim Condition:, 1, 
 Stimulus Set 1:
Sample 1, [ 0.333  0.333, 0.667  0.950, 0.050  0.950, 0.667  0.333 ],Novel 1, [ 0.950  0.050, 0.050  0.050, 0.333  0.950, 0.050  0.333 ] Sample 2, [ 0.333  0.950, 0.667  0.950, 0.333  0.050, 0.333  0.333 ],Novel 2, [ 0.050  0.050, 0.050  0.333, 0.950  0.950, 0.667  0.050 ] Sample 3, [ 0.667  0.333, 0.667  0.950, 0.333  0.667, 0.333  0.950 ],Novel 3, [ 0.333  0.050, 0.950  0.333, 0.050  0.667, 0.333  0.333 ] Sample 4, [ 0.950  0.950, 0.667  0.333, 0.050  0.950, 0.667  0.950 ],Novel 4, [ 0.050  0.333, 0.333  0.667, 0.950  0.667, 0.333  0.050 ] Sample 5, [ 0.667  0.333, 0.950  0.667, 0.050  0.950, 0.667  0.950 ],Novel 5, [ 0.333  0.950, 0.333  0.333, 0.050  0.050, 0.667  0.050 ] Sample 6, [ 0.050  0.667, 0.050  0.050, 0.667  0.667, 0.050  0.950 ],Novel 6, [ 0.667  0.950, 0.950  0.050, 0.950  0.667, 0.950  0.950 ] Sample 7, [ 0.667  0.050, 0.950  0.050, 0.050  0.667, 0.333  0.050 ],Novel 7, [ 0.333  0.333, 0.050  0.950, 0.667  0.333, 0.950  0.333 ] Sample 8, [ 0.950  0.050, 0.333  0.950, 0.333  0.050, 0.950  0.667 ],Novel 8, [ 0.667  0.950, 0.333  0.333, 0.050  0.050, 0.050  0.333 ] Sample 9, [ 0.333  0.667, 0.333  0.333, 0.667  0.667, 0.050  0.050 ],Novel 9, [ 0.333  0.950, 0.667  0.050, 0.050  0.667, 0.050  0.950 ] Sample 10, [ 0.333  0.667, 0.050  0.333, 0.333  0.950, 0.333  0.050 ],Novel 10, [ 0.950  0.050, 0.667  0.667, 0.667  0.950, 0.950  0.667 ] Sample 11, [ 0.667  0.333, 0.950  0.050, 0.333  0.950, 0.950  0.667 ],Novel 11, [ 0.050  0.950, 0.050  0.667, 0.333  0.667, 0.050  0.333 ] Sample 12, [ 0.333  0.667, 0.333  0.333, 0.950  0.950, 0.950  0.667 ],Novel 12, [ 0.667  0.050, 0.667  0.333, 0.333  0.050, 0.950  0.333 ] 

Simulation, Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Dscore, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 4, 1, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109727.322275, 77596.434566, 59088.572053, 112011.316963, 89605.911464, 0.000992, 0.042763, [168 41], [159 189], [146 119], [199 27]
 4, 1, Novel, 82.893063, 50.207310, 82.893063, 22.914372, 59.726952, 58262.967100, 58544.073814, 77829.738947, 77444.838410, 68020.404568, 0.000910, , [16 21], [179 87], [54 7], [199 85]
 4, 2, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76571.144703, 77596.434566, 77376.868276, 112113.091143, 85914.384672, 0.000990, 0.138505, [76 142], [159 189], [122 68], [144 135]
 4, 2, Novel, 15.623796, 82.893063, 82.817541, 19.100455, 50.108714, 57990.048618, 77361.432344, 58739.284957, 77402.971272, 67873.434298, 0.000749, , [117 141], [177 83], [153 85], [77 85]
 4, 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109918.469595, 77596.434566, 112329.908485, 77448.790966, 94323.400903, 0.000908, 0.217291, [5 3], [159 189], [159 106], [146 121]
 4, 3, Novel, 19.396481, 21.245909, 82.893063, 82.893063, 51.607129, 76424.301637, 77328.589256, 77720.815112, 112113.091143, 85896.699287, 0.000584, , [68 100], [195 59], [49 175], [144 135]
 4, 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58197.605974, 111732.554617, 59088.572053, 77465.066916, 76620.949890, 0.001160, 0.424233, [69 184], [114 66], [146 119], [158 85]
 4, 4, Novel, 19.679333, 29.232357, 22.311485, 82.893063, 38.529059, 76404.646916, 111704.661424, 77297.650731, 77648.591983, 85763.887763, 0.000469, , [195 108], [134 122], [23 72], [54 155]
 4, 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109918.469595, 77473.107746, 59088.572053, 77465.066916, 80986.304077, 0.001074, 0.299677, [5 3], [60 58], [146 119], [158 85]
 4, 5, Novel, 82.893063, 82.893063, 14.310199, 19.100455, 49.799195, 76571.144703, 111748.257312, 58573.026139, 77402.971272, 81073.849856, 0.000579, , [76 142], [22 155], [144 23], [77 85]
 4, 6, Sample, 82.893063, 50.207310, 82.893063, 82.783609, 74.694262, 76548.791399, 58544.073814, 112072.452787, 58696.482649, 76465.450162, 0.001023, 0.293480, [146 19], [179 87], [100 20], [131 159]
 4, 6, Novel, 22.080905, 82.893063, 22.311485, 14.347346, 35.408200, 76482.929102, 58702.481148, 77297.650731, 58596.069041, 67769.782505, 0.000559, , [93 41], [15 22], [23 72], [34 85]
 4, 7, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76637.071764, 58702.481148, 77720.815112, 77648.591983, 72677.240002, 0.001157, 0.488142, [187 101], [15 22], [49 175], [54 155]
 4, 7, Novel, 82.893063, 19.232930, 26.332719, 21.053717, 37.378107, 109727.322275, 58595.149303, 111650.562742, 77335.297335, 89327.082914, 0.000398, , [168 41], [41 75], [32 102], [41 161]
 4, 8, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58262.967100, 77456.430140, 77376.868276, 77484.514579, 72645.195024, 0.001159, 0.493713, [16 21], [156 64], [122 68], [88 180]
 4, 8, Novel, 22.080905, 82.893063, 14.310199, 22.914372, 35.549635, 76482.929102, 111748.257312, 58573.026139, 77444.838410, 81062.262741, 0.000393, , [93 41], [22 155], [144 23], [199 85]
 4, 9, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109823.015728, 111748.257312, 112072.452787, 58830.576295, 98118.575530, 0.000911, -0.020741, [129 132], [22 155], [100 20], [153 22]
 4, 9, Novel, 82.893063, 18.541436, 82.893063, 82.783609, 66.777793, 76571.144703, 77205.151886, 77720.815112, 58696.482649, 72548.398587, 0.000950, , [76 142], [2 177], [49 175], [131 159]
 4, 10, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109823.015728, 77361.432344, 77829.738947, 77648.591983, 85665.694750, 0.000990, 0.135475, [129 132], [177 83], [54 7], [54 155]
 4, 10, Novel, 82.893063, 30.191855, 19.505826, 82.893063, 53.870952, 58262.967100, 111820.789165, 77506.339787, 77484.514579, 81268.652658, 0.000754, , [16 21], [167 147], [119 153], [88 180]
 4, 11, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109918.469595, 58702.481148, 77829.738947, 77484.514579, 80983.801067, 0.001075, 0.465565, [5 3], [15 22], [54 7], [88 180]
 4, 11, Novel, 15.591532, 20.568578, 82.893063, 22.914372, 35.491886, 58076.510338, 77282.070568, 112329.908485, 77444.838410, 81283.331950, 0.000392, , [43 77], [74 7], [159 106], [199 85]
 4, 12, Sample, 82.893063, 82.893063, 82.817541, 82.893063, 82.874183, 109823.015728, 111748.257312, 58739.284957, 77484.514579, 89448.768144, 0.000994, 0.113286, [129 132], [22 155], [153 85], [88 180]
 4, 12, Novel, 82.893063, 82.893063, 82.893063, 21.053717, 67.433227, 76637.071764, 111732.554617, 77376.868276, 77335.297335, 85770.447998, 0.000792, , [187 101], [114 66], [122 68], [41 161]
 5, 1, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109759.659178, 77655.637319, 58953.276908, 111868.239400, 89559.203201, 0.000992, -0.023267, [166 10], [133 99], [80 153], [129 131]
 5, 1, Novel, 82.893063, 82.755069, 82.893063, 19.802377, 67.085893, 58271.229933, 58548.768802, 77685.464506, 77398.233464, 67975.924176, 0.001040, , [157 54], [65 153], [140 165], [75 100]
 5, 2, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76610.000456, 77655.637319, 77397.562395, 111995.123665, 85914.580959, 0.000990, 0.144077, [86 26], [133 99], [30 194], [67 153]
 5, 2, Novel, 14.497035, 82.893063, 82.893063, 17.719988, 49.500787, 58089.983543, 77231.091950, 58754.056282, 77264.330019, 67834.865448, 0.000741, , [78 156], [108 99], [125 102], [42 71]
 5, 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109840.197056, 77655.637319, 112105.226458, 77540.267152, 94285.331996, 0.000908, 0.215931, [177 194], [133 99], [9 155], [166 17]
 5, 3, Novel, 20.030856, 20.964267, 82.893063, 82.893063, 51.695312, 76523.677907, 77443.782685, 77579.760063, 111995.123665, 85885.586080, 0.000585, , [65 40], [24 118], [192 81], [67 153]
 5, 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58163.603155, 111759.832817, 58953.276908, 77609.102186, 76621.453767, 0.001160, 0.416094, [185 189], [179 3], [80 153], [89 1]
 5, 4, Novel, 20.279251, 29.946417, 24.044522, 82.893063, 39.290813, 76506.276571, 111627.117402, 77343.092786, 77510.267299, 85746.688515, 0.000478, , [177 62], [175 131], [130 105], [129 10]
 5, 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109840.197056, 77577.839018, 58953.276908, 77609.102186, 80995.103792, 0.001074, 0.292739, [177 194], [17 76], [80 153], [89 1]
 5, 5, Novel, 82.893063, 82.893063, 17.408066, 17.719988, 50.228545, 76610.000456, 111654.408524, 58548.466887, 77264.330019, 81019.301472, 0.000588, , [86 26], [100 107], [46 42], [42 71]
 5, 6, Sample, 82.893063, 82.755069, 82.893063, 82.893063, 82.858565, 76621.939790, 58548.768802, 112027.787985, 58770.832420, 76492.332249, 0.001161, 0.347395, [81 149], [65 153], [24 33], [118 170]
 5, 6, Novel, 22.090248, 82.893063, 24.044522, 14.121749, 35.787396, 76483.332220, 58793.006897, 77343.092786, 58721.435981, 67835.216971, 0.000563, , [134 102], [181 42], [130 105], [14 5]
 5, 7, Sample, 77.716817, 82.893063, 82.893063, 82.893063, 81.599002, 76701.026803, 58793.006897, 77579.760063, 77510.267299, 72646.015265, 0.001140, 0.494423, [154 49], [181 42], [192 81], [129 10]
 5, 7, Novel, 82.893063, 15.492654, 27.635334, 21.329017, 36.837517, 109759.659178, 58531.338674, 111783.111265, 77300.818321, 89343.731859, 0.000386, , [166 10], [4 81], [13 158], [48 7]
 5, 8, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58271.229933, 77464.970830, 77397.562395, 77588.579465, 72680.585656, 0.001158, 0.490248, [157 54], [178 159], [30 194], [134 24]
 5, 8, Novel, 22.090248, 82.893063, 17.408066, 19.802377, 35.548439, 76483.332220, 111654.408524, 58548.466887, 77398.233464, 81021.110274, 0.000396, , [134 102], [100 107], [46 42], [75 100]
 5, 9, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109824.793477, 111654.408524, 112027.787985, 58743.389853, 98062.594960, 0.000912, -0.025636, [121 186], [100 107], [24 33], [46 43]
 5, 9, Novel, 82.893063, 21.581703, 82.893063, 82.893063, 67.565223, 76610.000456, 77286.582554, 77579.760063, 58770.832420, 72561.793873, 0.000960, , [86 26], [168 140], [192 81], [118 170]
 5, 10, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109824.793477, 77231.091950, 77685.464506, 77510.267299, 85562.904308, 0.000991, 0.130119, [121 186], [108 99], [140 165], [129 10]
 5, 10, Novel, 82.893063, 28.789574, 23.502056, 82.893063, 54.519439, 58271.229933, 111848.125478, 77481.214581, 77588.579465, 81297.287364, 0.000763, , [157 54], [86 193], [132 100], [134 24]
 5, 11, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109840.197056, 58793.006897, 77685.464506, 77588.579465, 80976.811981, 0.001075, 0.470358, [177 194], [181 42], [140 165], [134 24]
 5, 11, Novel, 17.381509, 19.642065, 82.893063, 19.802377, 34.929754, 58125.061469, 77147.746063, 112105.226458, 77398.233464, 81194.066863, 0.000387, , [55 140], [185 81], [9 155], [75 100]
 5, 12, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109824.793477, 111654.408524, 58754.056282, 77588.579465, 89455.459437, 0.000994, 0.123550, [121 186], [100 107], [125 102], [134 24]
 5, 12, Novel, 77.716817, 82.893063, 82.893063, 21.329017, 66.207990, 76701.026803, 111759.832817, 77397.562395, 77300.818321, 85789.810084, 0.000775, , [154 49], [179 3], [30 194], [48 7]
 6, 1, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109471.341722, 77396.129640, 58941.444589, 112127.784743, 89484.175173, 0.000993, -0.024026, [121 25], [186 143], [166 192], [161 29]
 6, 1, Novel, 82.893063, 82.893063, 82.893063, 20.647743, 67.331733, 58312.338369, 58637.604075, 77667.997281, 77313.808433, 67982.937039, 0.001042, , [2 41], [178 152], [137 82], [5 82]
 6, 2, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76458.782526, 77396.129640, 77529.834748, 112007.768208, 85848.128781, 0.000991, 0.135134, [167 82], [186 143], [117 40], [32 192]
 6, 2, Novel, 16.165681, 82.893063, 82.833719, 19.990288, 50.470688, 57979.276257, 77270.816382, 58706.902824, 77491.581373, 67862.144209, 0.000755, , [6 179], [104 34], [30 2], [197 117]
 6, 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109870.208910, 77396.129640, 112150.571653, 77342.372477, 94189.820670, 0.000909, 0.188820, [14 148], [186 143], [43 20], [4 91]
 6, 3, Novel, 20.593224, 31.240422, 82.893063, 82.893063, 54.404943, 76412.468794, 77500.236668, 77573.222062, 112007.768208, 85873.423933, 0.000620, , [172 67], [8 44], [91 123], [32 192]
 6, 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58183.265992, 111982.598712, 58941.444589, 77466.974853, 76643.571036, 0.001160, 0.431596, [199 33], [75 14], [166 192], [121 184]
 6, 4, Novel, 19.345484, 28.110439, 20.850363, 82.893063, 37.799838, 76336.879732, 111463.926484, 77337.606130, 77645.310181, 85695.930632, 0.000461, , [33 114], [196 164], [10 188], [54 144]
 6, 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109870.208910, 77429.540592, 58941.444589, 77466.974853, 80927.042236, 0.001075, 0.291744, [14 148], [98 86], [166 192], [121 184]
 6, 5, Novel, 82.893063, 82.893063, 16.094427, 19.990288, 50.467710, 76458.782526, 111750.450937, 58619.038451, 77491.581373, 81079.963322, 0.000590, , [167 82], [110 31], [71 127], [197 117]
 6, 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76459.646861, 58637.604075, 112042.746001, 58588.013056, 76432.002498, 0.001163, 0.350885, [70 86], [178 152], [64 6], [124 93]
 6, 6, Novel, 21.795844, 82.893063, 20.850363, 16.059785, 35.399764, 76419.556173, 58914.172323, 77337.606130, 58668.684750, 67835.004844, 0.000559, , [112 23], [8 48], [10 188], [42 4]
 6, 7, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76666.054331, 58914.172323, 77573.222062, 77645.310181, 72699.689724, 0.001156, 0.497098, [162 9], [8 48], [91 123], [54 144]
 6, 7, Novel, 82.893063, 14.338255, 33.132667, 19.748873, 37.528215, 109471.341722, 58426.826543, 111919.683023, 77519.290538, 89334.285456, 0.000388, , [121 25], [167 187], [30 35], [9 127]
 6, 8, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58312.338369, 77247.425426, 77529.834748, 77652.825093, 72685.605909, 0.001158, 0.493989, [2 41], [173 191], [117 40], [15 151]
 6, 8, Novel, 21.795844, 82.893063, 16.094427, 20.647743, 35.357769, 76419.556173, 111750.450937, 58619.038451, 77313.808433, 81025.713498, 0.000392, , [112 23], [110 31], [71 127], [5 82]
 6, 9, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109564.148003, 111750.450937, 112042.746001, 58774.335824, 98032.920191, 0.000912, -0.028555, [87 174], [110 31], [64 6], [117 41]
 6, 9, Novel, 82.893063, 22.891702, 82.893063, 82.893063, 67.892723, 76458.782526, 77479.888381, 77573.222062, 58588.013056, 72524.976506, 0.000966, , [167 82], [37 88], [91 123], [124 93]
 6, 10, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109564.148003, 77270.816382, 77667.997281, 77645.310181, 85537.067962, 0.000991, 0.136392, [87 174], [104 34], [137 82], [54 144]
 6, 10, Novel, 82.893063, 29.754868, 19.894243, 82.893063, 53.858809, 58312.338369, 111598.346017, 77418.622249, 77652.825093, 81245.532932, 0.000753, , [2 41], [156 46], [175 77], [15 151]
 6, 11, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109870.208910, 58914.172323, 77667.997281, 77652.825093, 81026.300902, 0.001074, 0.461643, [14 148], [8 48], [137 82], [15 151]
 6, 11, Novel, 18.696342, 19.575404, 82.893063, 20.647743, 35.453138, 58005.341202, 77100.900253, 112150.571653, 77313.808433, 81142.655385, 0.000396, , [26 3], [167 187], [43 20], [5 82]
 6, 12, Sample, 82.893063, 82.893063, 82.833719, 82.893063, 82.878227, 109564.148003, 111750.450937, 58706.902824, 77652.825093, 89418.581714, 0.000994, 0.116734, [87 174], [110 31], [30 2], [15 151]
 6, 12, Novel, 82.893063, 82.893063, 82.893063, 19.748873, 67.107016, 76666.054331, 111982.598712, 77529.834748, 77519.290538, 85924.444582, 0.000786, , [162 9], [75 14], [117 40], [9 127]
