
 1, Sample, 79.608154, 78.695826, 77.817379, 77.212693, 78.333513, 76604.135533, 77386.648126, 77382.539858, 77393.564480, 77191.721999, 0.001015, 0.316576, [125 38], [139 137], [21 86], [164 70]
 1, Novel, 19.211690, 23.257015, 75.107289, 16.006595, 33.395647, 76336.646720, 77268.637573, 58625.849937, 58541.846054, 67693.245071, 0.000527, , [8 189], [166 194], [187 1], [140 37]
 2, Sample, 77.542146, 82.893063, 75.107289, 82.791255, 79.583438, 76517.722111, 58627.654129, 58625.849937, 111956.124160, 76431.837584, 0.001112, 0.106198, [170 160], [118 178], [187 1], [190 127]
 2, Novel, 76.666067, 19.320378, 76.972305, 79.947183, 63.226483, 76521.347310, 77341.718089, 58644.625221, 77643.791650, 72537.870568, 0.000898, , [158 4], [102 78], [18 135], [157 151]
 3, Sample, 76.666067, 75.022231, 76.972305, 77.072216, 76.433205, 76521.347310, 58620.704689, 58644.625221, 77583.431696, 67842.527229, 0.001147, 0.431849, [158 4], [67 157], [18 135], [28 129]
 3, Novel, 23.031428, 27.760444, 77.817379, 20.562136, 37.292847, 76573.093293, 111783.787681, 77382.539858, 77415.816224, 85788.809264, 0.000455, , [51 37], [4 181], [21 86], [81 19]
 4, Sample, 80.117395, 77.826501, 48.116293, 79.947183, 71.501843, 109752.793309, 77414.224691, 58665.388494, 77643.791650, 80869.049536, 0.000896, 0.537692, [67 66], [102 106], [103 2], [157 151]
 4, Novel, 15.582271, 29.942122, 30.005269, 16.006595, 22.884064, 58162.574406, 111626.275432, 111829.476857, 58541.846054, 85040.043187, 0.000269, , [52 88], [76 156], [115 172], [140 37]
 5, Sample, 78.141203, 76.581312, 81.593069, 81.399052, 79.428659, 76433.115184, 77401.342974, 77430.569364, 111961.213972, 85806.560373, 0.000948, 0.194693, [138 73], [19 137], [106 200], [23 135]
 5, Novel, 79.608154, 29.095046, 20.019791, 77.212693, 51.483921, 76604.135533, 111686.415928, 77280.522772, 77393.564480, 85741.159678, 0.000639, , [125 38], [3 21], [118 62], [164 70]
 6, Sample, 80.764969, 82.893063, 78.171108, 75.622740, 79.362970, 109755.245764, 58627.654129, 77434.988449, 58761.229468, 76144.779452, 0.001112, 0.262395, [176 122], [118 178], [44 126], [178 20]
 6, Novel, 17.119443, 15.703926, 77.817379, 79.947183, 47.646983, 58111.581191, 58597.944111, 77382.539858, 77643.791650, 67933.964203, 0.000649, , [98 195], [93 103], [21 86], [157 151]
