
 1, Sample, 78.671171, 78.597928, 77.937689, 76.811407, 78.004549, 76472.861159, 77331.935809, 77582.417519, 77456.668438, 77210.970731, 0.001010, 0.330242, [120 112], [161 192], [51 171], [43 192]
 1, Novel, 19.363422, 19.225048, 75.838055, 14.041692, 32.117054, 76432.182259, 77214.999980, 58654.357821, 58632.843023, 67733.595771, 0.000509, , [166 119], [115 78], [55 178], [60 167]
 2, Sample, 78.721260, 82.893063, 75.838055, 81.616809, 79.767297, 76656.604324, 58630.914353, 58654.357821, 112126.634110, 76517.127652, 0.001115, 0.104906, [161 8], [129 113], [55 178], [182 19]
 2, Novel, 78.918467, 20.341002, 76.886844, 78.314385, 63.615175, 76418.134126, 77256.105644, 58832.314425, 77424.150043, 72482.676059, 0.000904, , [33 144], [39 154], [99 4], [43 48]
 3, Sample, 78.918467, 76.749972, 76.886844, 77.180580, 77.433966, 76418.134126, 58606.573536, 58832.314425, 77413.121605, 67817.535923, 0.001162, 0.451175, [33 144], [109 141], [99 4], [90 151]
 3, Novel, 19.541581, 28.721590, 77.937689, 18.600448, 36.200327, 76673.262937, 111628.630874, 77582.417519, 77368.963428, 85813.318690, 0.000439, , [175 35], [136 165], [51 171], [108 37]
 4, Sample, 79.754272, 76.207020, 75.679298, 78.314385, 77.488744, 109886.269018, 77404.946439, 58662.057247, 77424.150043, 80844.355687, 0.001003, 0.577532, [185 37], [59 16], [93 170], [43 48]
 4, Novel, 18.246184, 27.033373, 31.183058, 14.041692, 22.626077, 58134.263866, 111537.403198, 111895.057738, 58632.843023, 85049.891956, 0.000269, , [163 192], [171 18], [37 8], [60 167]
 5, Sample, 79.847417, 78.342045, 77.843540, 80.317435, 79.087609, 76418.006025, 77393.884816, 77477.227162, 112080.664804, 85842.445702, 0.000945, 0.196404, [170 131], [102 3], [102 199], [88 43]
 5, Novel, 78.671171, 29.686534, 19.452384, 76.811407, 51.155374, 76472.861159, 111527.909585, 77404.768994, 77456.668438, 85715.552044, 0.000634, , [120 112], [126 97], [6 107], [43 192]
 6, Sample, 80.263900, 82.893063, 78.442027, 76.572214, 79.542801, 109538.782878, 58630.914353, 77276.736587, 58671.647687, 76029.520376, 0.001117, 0.268416, [169 149], [129 113], [190 25], [134 143]
 6, Novel, 15.079157, 17.643294, 77.937689, 78.314385, 47.243631, 58221.867385, 58575.537591, 77582.417519, 77424.150043, 67950.993134, 0.000644, , [194 138], [19 110], [51 171], [43 48]
