
 1, Sample, 75.130308, 82.893063, 76.531843, 77.359202, 77.978604, 58311.453323, 77344.698577, 77413.501215, 77445.916525, 72628.892410, 0.001087, 0.305914, [194 138], [42 190], [2 29], [108 37]
 1, Novel, 78.107991, 30.597044, 82.893063, 21.666472, 53.316143, 76796.986279, 111732.172678, 112083.657612, 77303.349790, 94479.041590, 0.000578, , [175 35], [138 144], [37 8], [180 10]
 2, Sample, 82.893063, 82.893063, 81.477406, 82.893063, 82.539149, 58060.874695, 77475.064146, 112061.381561, 58740.551866, 76584.468067, 0.001159, 0.172547, [63 66], [102 3], [47 191], [134 143]
 2, Novel, 78.671171, 76.207020, 20.292896, 77.180580, 63.087917, 76445.851436, 77480.293997, 77330.530608, 77460.166323, 77179.210591, 0.000818, , [120 112], [59 16], [60 184], [90 151]
 3, Sample, 78.107991, 76.721937, 82.893063, 74.991785, 78.178694, 76796.986279, 77354.493692, 111994.820620, 58641.867152, 81197.041936, 0.001007, 0.365146, [175 35], [132 18], [40 70], [60 167]
 3, Novel, 21.030125, 29.686534, 82.893063, 29.252116, 40.715460, 76521.792885, 111537.750806, 77417.008340, 111898.919748, 94343.867945, 0.000468, , [37 135], [126 97], [190 25], [88 43]
 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58060.874695, 77344.698577, 111994.820620, 58740.551866, 76535.236440, 0.001163, 0.200606, [63 66], [42 190], [40 70], [134 143]
 4, Novel, 49.542940, 76.721937, 76.531843, 29.252116, 58.012209, 57962.711590, 77354.493692, 77413.501215, 111898.919748, 81157.406561, 0.000774, , [42 63], [132 18], [2 29], [88 43]
 5, Sample, 82.893063, 76.207020, 82.893063, 41.503708, 70.874214, 76805.052041, 77480.293997, 112083.657612, 77441.063305, 85952.516739, 0.000835, 0.339535, [82 89], [59 16], [37 8], [43 50]
 5, Novel, 49.542940, 14.913504, 17.481965, 18.435432, 25.093460, 57962.711590, 58484.282491, 58683.882205, 77347.859150, 63119.683859, 0.000411, , [42 63], [129 113], [99 4], [43 192]
 6, Sample, 49.542940, 80.346335, 79.537852, 82.893063, 73.080048, 57962.711590, 111735.567963, 111922.568453, 112042.911474, 98415.939870, 0.000756, 0.253780, [42 63], [136 165], [16 128], [102 121]
 6, Novel, 21.030125, 19.225048, 82.893063, 41.503708, 41.162986, 76521.792885, 77185.799260, 111994.820620, 77441.063305, 85785.869017, 0.000450, , [37 135], [115 78], [40 70], [43 50]
 7, Sample, 78.671171, 76.589314, 82.893063, 77.180580, 78.833532, 76445.851436, 58712.645141, 77417.008340, 77460.166323, 72508.917810, 0.001100, 0.187950, [120 112], [19 110], [190 25], [90 151]
 7, Novel, 82.893063, 30.597044, 17.481965, 78.122578, 52.273662, 58060.874695, 111732.172678, 58683.882205, 77443.551887, 76480.120366, 0.000752, , [63 66], [138 144], [99 4], [34 163]
 8, Sample, 76.682129, 79.341206, 75.679298, 78.122578, 77.456303, 58281.774868, 111578.295147, 58672.642893, 77443.551887, 76494.066199, 0.001081, 0.263612, [163 192], [171 18], [93 170], [34 163]
 8, Novel, 78.671171, 14.913504, 18.389469, 77.359202, 47.333337, 76445.851436, 58484.282491, 77360.155972, 77445.916525, 72434.051606, 0.000630, , [120 112], [129 113], [152 136], [108 37]
 9, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58060.874695, 77344.698577, 77417.008340, 112113.172025, 81233.938409, 0.001077, 0.206699, [63 66], [42 190], [190 25], [42 46]
 9, Novel, 75.130308, 29.686534, 20.892631, 78.122578, 50.958013, 58311.453323, 111537.750806, 77440.069441, 77443.551887, 81183.206364, 0.000708, , [194 138], [126 97], [51 171], [34 163]
 10, Sample, 80.263900, 76.749972, 82.893063, 82.893063, 80.700000, 109420.490241, 58608.437265, 112083.657612, 58769.840204, 84720.606330, 0.001048, 0.592661, [169 149], [109 141], [37 8], [55 139]
 10, Novel, 20.665625, 19.836416, 17.481965, 14.513277, 18.124321, 76574.430047, 77207.968616, 58683.882205, 58584.566884, 67762.711938, 0.000268, , [161 8], [158 96], [99 4], [83 15]
 11, Sample, 82.893063, 82.893063, 77.841988, 82.893063, 81.630295, 76805.052041, 77475.064146, 77458.735020, 112042.911474, 85945.440670, 0.000973, 0.312817, [82 89], [102 3], [102 199], [102 121]
 11, Novel, 75.130308, 19.225048, 20.292896, 18.435432, 33.270921, 58311.453323, 77185.799260, 77330.530608, 77347.859150, 72543.910585, 0.000510, , [194 138], [115 78], [60 184], [43 192]
 12, Sample, 79.917731, 76.560430, 76.428393, 82.893063, 78.949904, 76450.507093, 77348.458419, 77488.021600, 58769.840204, 72514.206829, 0.001108, 0.219216, [38 62], [39 154], [6 107], [55 139]
 12, Novel, 20.665625, 76.749972, 20.292896, 77.180580, 48.722268, 76574.430047, 58608.437265, 77330.530608, 77460.166323, 72493.391061, 0.000710, , [161 8], [109 141], [60 184], [90 151]
 1, Sample, 75.130308, 82.893063, 76.531843, 77.359202, 77.978604, 58311.453323, 77344.698577, 77413.501215, 77445.916525, 72628.892410, 0.001087, 0.305914, [194 138], [42 190], [2 29], [108 37]
 1, Novel, 78.107991, 30.597044, 82.893063, 21.666472, 53.316143, 76796.986279, 111732.172678, 112083.657612, 77303.349790, 94479.041590, 0.000578, , [175 35], [138 144], [37 8], [180 10]
 2, Sample, 82.893063, 82.893063, 81.477406, 82.893063, 82.539149, 58060.874695, 77475.064146, 112061.381561, 58740.551866, 76584.468067, 0.001159, 0.172547, [63 66], [102 3], [47 191], [134 143]
 2, Novel, 78.671171, 76.207020, 20.292896, 77.180580, 63.087917, 76445.851436, 77480.293997, 77330.530608, 77460.166323, 77179.210591, 0.000818, , [120 112], [59 16], [60 184], [90 151]
 3, Sample, 78.107991, 76.721937, 82.893063, 74.991785, 78.178694, 76796.986279, 77354.493692, 111994.820620, 58641.867152, 81197.041936, 0.001007, 0.365146, [175 35], [132 18], [40 70], [60 167]
 3, Novel, 21.030125, 29.686534, 82.893063, 29.252116, 40.715460, 76521.792885, 111537.750806, 77417.008340, 111898.919748, 94343.867945, 0.000468, , [37 135], [126 97], [190 25], [88 43]
 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58060.874695, 77344.698577, 111994.820620, 58740.551866, 76535.236440, 0.001163, 0.200606, [63 66], [42 190], [40 70], [134 143]
 4, Novel, 49.542940, 76.721937, 76.531843, 29.252116, 58.012209, 57962.711590, 77354.493692, 77413.501215, 111898.919748, 81157.406561, 0.000774, , [42 63], [132 18], [2 29], [88 43]
 5, Sample, 82.893063, 76.207020, 82.893063, 41.503708, 70.874214, 76805.052041, 77480.293997, 112083.657612, 77441.063305, 85952.516739, 0.000835, 0.339535, [82 89], [59 16], [37 8], [43 50]
 5, Novel, 49.542940, 14.913504, 17.481965, 18.435432, 25.093460, 57962.711590, 58484.282491, 58683.882205, 77347.859150, 63119.683859, 0.000411, , [42 63], [129 113], [99 4], [43 192]
 6, Sample, 49.542940, 80.346335, 79.537852, 82.893063, 73.080048, 57962.711590, 111735.567963, 111922.568453, 112042.911474, 98415.939870, 0.000756, 0.253780, [42 63], [136 165], [16 128], [102 121]
 6, Novel, 21.030125, 19.225048, 82.893063, 41.503708, 41.162986, 76521.792885, 77185.799260, 111994.820620, 77441.063305, 85785.869017, 0.000450, , [37 135], [115 78], [40 70], [43 50]
 7, Sample, 78.671171, 76.589314, 82.893063, 77.180580, 78.833532, 76445.851436, 58712.645141, 77417.008340, 77460.166323, 72508.917810, 0.001100, 0.187950, [120 112], [19 110], [190 25], [90 151]
 7, Novel, 82.893063, 30.597044, 17.481965, 78.122578, 52.273662, 58060.874695, 111732.172678, 58683.882205, 77443.551887, 76480.120366, 0.000752, , [63 66], [138 144], [99 4], [34 163]
 8, Sample, 76.682129, 79.341206, 75.679298, 78.122578, 77.456303, 58281.774868, 111578.295147, 58672.642893, 77443.551887, 76494.066199, 0.001081, 0.263612, [163 192], [171 18], [93 170], [34 163]
 8, Novel, 78.671171, 14.913504, 18.389469, 77.359202, 47.333337, 76445.851436, 58484.282491, 77360.155972, 77445.916525, 72434.051606, 0.000630, , [120 112], [129 113], [152 136], [108 37]
 9, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58060.874695, 77344.698577, 77417.008340, 112113.172025, 81233.938409, 0.001077, 0.206699, [63 66], [42 190], [190 25], [42 46]
 9, Novel, 75.130308, 29.686534, 20.892631, 78.122578, 50.958013, 58311.453323, 111537.750806, 77440.069441, 77443.551887, 81183.206364, 0.000708, , [194 138], [126 97], [51 171], [34 163]
 10, Sample, 80.263900, 76.749972, 82.893063, 82.893063, 80.700000, 109420.490241, 58608.437265, 112083.657612, 58769.840204, 84720.606330, 0.001048, 0.592661, [169 149], [109 141], [37 8], [55 139]
