
 1, Sample, 76.281021, 82.893063, 78.451859, 78.146282, 78.943056, 58180.926659, 77264.254384, 77552.859265, 77414.999303, 72603.259903, 0.001101, 0.321490, [42 107], [68 90], [46 196], [79 113]
 1, Novel, 78.023921, 29.040244, 82.893063, 18.823629, 52.195214, 76638.943237, 111701.741940, 111984.704928, 77323.386162, 94412.194067, 0.000565, , [82 159], [109 7], [112 31], [141 101]
 2, Sample, 82.893063, 82.893063, 80.182144, 82.893063, 82.215333, 58171.256129, 77491.784541, 111891.072636, 58751.629170, 76576.435619, 0.001156, 0.214349, [138 63], [198 21], [187 101], [199 126]
 2, Novel, 77.795772, 54.200770, 20.206849, 78.518885, 57.680569, 76504.917075, 77439.112681, 77505.235042, 77516.361267, 77241.406516, 0.000748, , [183 118], [32 82], [95 132], [5 17]
 3, Sample, 78.023921, 77.583680, 82.893063, 75.943754, 78.611105, 76638.943237, 77342.893260, 112134.840284, 58581.042894, 81174.429919, 0.001014, 0.367686, [82 159], [124 68], [28 71], [121 142]
 3, Novel, 21.308558, 31.389683, 82.893063, 27.644961, 40.809066, 76475.150890, 111447.856488, 77615.725894, 111798.899224, 94334.408124, 0.000469, , [75 199], [11 3], [13 45], [9 113]
 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58171.256129, 77264.254384, 112134.840284, 58751.629170, 76580.494992, 0.001162, 0.130940, [138 63], [68 90], [28 71], [199 126]
 4, Novel, 76.090024, 77.583680, 78.451859, 27.644961, 64.942631, 58097.053435, 77342.893260, 77552.859265, 111798.899224, 81197.926296, 0.000893, , [143 74], [124 68], [46 196], [9 113]
 5, Sample, 82.893063, 54.200770, 82.893063, 76.034687, 74.005396, 76684.038409, 77439.112681, 111984.704928, 77594.342379, 85925.549599, 0.000875, 0.233654, [15 79], [32 82], [112 31], [91 84]
 5, Novel, 76.090024, 17.388798, 14.945975, 24.116929, 33.135432, 58097.053435, 58433.721377, 58518.387328, 77265.945953, 63078.777023, 0.000544, , [143 74], [163 167], [115 71], [152 117]
 6, Sample, 76.090024, 81.115519, 82.145328, 82.893063, 80.560983, 58097.053435, 111758.947751, 112093.061384, 111989.848751, 98484.727830, 0.000877, 0.211330, [143 74], [163 56], [152 100], [24 45]
 6, Novel, 21.308558, 22.110417, 82.893063, 76.034687, 50.586681, 76475.150890, 77157.110408, 112134.840284, 77594.342379, 85840.360990, 0.000571, , [75 199], [163 166], [28 71], [91 84]
 7, Sample, 77.795772, 81.984501, 82.893063, 78.518885, 80.298055, 76504.917075, 58730.858971, 77615.725894, 77516.361267, 72591.965802, 0.001123, 0.208866, [183 118], [35 80], [13 45], [5 17]
 7, Novel, 82.893063, 29.040244, 14.945975, 77.542930, 51.105553, 58171.256129, 111701.741940, 58518.387328, 77502.503972, 76473.472342, 0.000735, , [138 63], [109 7], [115 71], [9 67]
 8, Sample, 75.569717, 81.677499, 75.522452, 77.542930, 77.578149, 58201.120816, 111531.916584, 58765.737756, 77502.503972, 76500.319782, 0.001079, 0.248845, [134 179], [13 170], [189 22], [9 67]
 8, Novel, 77.795772, 17.388798, 21.077955, 78.146282, 48.602202, 76504.917075, 58433.721377, 77396.668056, 77414.999303, 72437.576453, 0.000649, , [183 118], [163 167], [5 13], [79 113]
