
 1, Sample, 82.893063, 78.695826, 82.893063, 82.893063, 81.843754, 58292.113517, 77451.144566, 77548.033472, 77487.938522, 72694.807519, 0.001144, 0.501074, [98 195], [139 137], [173 33], [106 200]
 1, Novel, 21.550645, 80.706586, 14.894338, 29.550663, 36.675558, 76513.045301, 111858.567566, 58592.901727, 111993.117514, 89739.408027, 0.000380, , [47 64], [4 181], [187 1], [197 92]
 2, Sample, 82.893063, 80.321653, 78.171108, 77.259355, 79.661295, 58292.113517, 111853.984098, 77521.896278, 77460.422337, 81282.104057, 0.001036, 0.612890, [98 195], [3 21], [44 126], [81 19]
 2, Novel, 19.211690, 18.953222, 13.868714, 29.382007, 20.353908, 76341.719841, 77294.178535, 58705.473930, 112164.704101, 81126.519102, 0.000249, , [8 189], [19 137], [162 147], [200 26]
 3, Sample, 82.893063, 77.133238, 82.893063, 82.893063, 81.453107, 58292.113517, 77380.887564, 77548.033472, 58782.868277, 68000.975707, 0.001224, 0.641379, [98 195], [197 130], [173 33], [178 20]
 3, Novel, 13.988359, 29.942122, 21.343846, 31.901805, 24.294033, 58014.151154, 111695.660169, 77392.957479, 111874.290292, 89744.264773, 0.000268, , [183 138], [76 156], [7 80], [190 127]
 4, Sample, 76.168765, 77.570730, 76.972305, 82.893063, 78.401216, 58008.975506, 77325.912798, 58583.546212, 58782.868277, 63175.325698, 0.001260, 0.477103, [71 112], [171 31], [18 135], [178 20]
 4, Novel, 27.273659, 20.281684, 21.343846, 77.259355, 36.539636, 109667.140537, 77299.865549, 77392.957479, 77460.422337, 85455.096476, 0.000446, , [67 66], [102 106], [7 80], [81 19]
 5, Sample, 76.666067, 75.022231, 82.315836, 79.947183, 78.487829, 76436.779691, 58680.264659, 112078.034185, 77627.498333, 81205.644217, 0.001011, 0.389932, [158 4], [67 157], [56 116], [157 151]
 5, Novel, 27.535074, 77.133238, 29.600273, 15.402602, 37.417797, 109708.100561, 77380.887564, 111738.674866, 58543.203708, 89342.716675, 0.000444, , [146 113], [197 130], [94 200], [80 60]
 6, Sample, 82.893063, 80.706586, 81.316826, 82.893063, 81.952385, 58292.113517, 111858.567566, 111980.262718, 77487.938522, 89904.720580, 0.000985, 0.356072, [98 195], [4 181], [115 172], [106 200]
 6, Novel, 15.582271, 77.570730, 26.127281, 29.382007, 37.165572, 58143.759659, 77325.912798, 77408.071733, 112164.704101, 81260.612073, 0.000468, , [52 88], [171 31], [169 32], [200 26]
