
 1, Sample, 82.893063, 79.059376, 82.893063, 82.893063, 81.934641, 58278.811956, 77307.745842, 77611.075760, 77585.158589, 72695.698037, 0.001145, 0.489996, [42 107], [144 95], [46 196], [9 67]
 1, Novel, 21.308558, 81.115519, 16.672596, 31.184869, 37.570385, 76378.977119, 111738.970577, 58607.106359, 111864.868615, 89647.480668, 0.000392, , [75 199], [163 56], [199 127], [24 45]
 2, Sample, 82.893063, 82.651889, 78.626450, 78.146282, 80.579421, 58278.811956, 111589.604409, 77561.704312, 77384.347417, 81203.617023, 0.001047, 0.602125, [42 107], [11 3], [13 45], [79 113]
 2, Novel, 18.771939, 19.807911, 15.579226, 30.590632, 21.187427, 76468.062143, 77328.384957, 58754.086653, 112090.509388, 81160.260785, 0.000260, , [28 49], [198 21], [48 59], [158 126]
 3, Sample, 82.893063, 77.583680, 82.893063, 82.893063, 81.565718, 58278.811956, 77324.229921, 77611.075760, 58706.100521, 67980.054539, 0.001226, 0.643560, [42 107], [124 68], [46 196], [199 126]
 3, Novel, 15.301277, 28.413222, 20.206849, 31.854716, 23.944016, 58006.598118, 111545.279166, 77409.494497, 112019.085961, 89745.114436, 0.000266, , [138 63], [13 170], [95 132], [167 160]
 4, Sample, 76.090024, 78.096940, 75.181903, 82.893063, 78.065482, 58149.187539, 77255.860546, 58599.631601, 58706.100521, 63177.695052, 0.001254, 0.469224, [143 74], [165 148], [115 71], [199 126]
 4, Novel, 26.717362, 22.959287, 20.206849, 78.146282, 37.007445, 109618.194276, 77329.815262, 77409.494497, 77384.347417, 85435.462863, 0.000453, , [90 169], [33 81], [95 132], [79 113]
 5, Sample, 76.999205, 75.096102, 80.469919, 76.034687, 77.149978, 76491.639579, 58589.149113, 112114.262613, 77523.969307, 81179.755153, 0.000997, 0.376714, [196 103], [142 167], [28 71], [91 84]
 5, Novel, 31.997366, 77.583680, 27.589225, 15.433390, 38.150915, 109611.458147, 77324.229921, 111818.144847, 58679.819684, 89358.413150, 0.000451, , [180 9], [124 68], [187 101], [70 197]
 6, Sample, 82.893063, 81.115519, 80.309519, 82.893063, 81.802791, 58278.811956, 111738.970577, 111976.033493, 77585.158589, 89894.743654, 0.000983, 0.366808, [42 107], [163 56], [112 31], [9 67]
 6, Novel, 15.463104, 78.096940, 21.077955, 30.590632, 36.307158, 58040.094556, 77255.860546, 77430.407002, 112090.509388, 81204.217873, 0.000456, , [134 179], [165 148], [5 13], [158 126]
 1, Sample, 82.893063, 79.059376, 82.893063, 82.893063, 81.934641, 58278.811956, 77307.745842, 77611.075760, 77585.158589, 72695.698037, 0.001145, 0.489996, [42 107], [144 95], [46 196], [9 67]
 1, Novel, 21.308558, 81.115519, 16.672596, 31.184869, 37.570385, 76378.977119, 111738.970577, 58607.106359, 111864.868615, 89647.480668, 0.000392, , [75 199], [163 56], [199 127], [24 45]
 2, Sample, 82.893063, 82.651889, 78.626450, 78.146282, 80.579421, 58278.811956, 111589.604409, 77561.704312, 77384.347417, 81203.617023, 0.001047, 0.602125, [42 107], [11 3], [13 45], [79 113]
 2, Novel, 18.771939, 19.807911, 15.579226, 30.590632, 21.187427, 76468.062143, 77328.384957, 58754.086653, 112090.509388, 81160.260785, 0.000260, , [28 49], [198 21], [48 59], [158 126]
 3, Sample, 82.893063, 77.583680, 82.893063, 82.893063, 81.565718, 58278.811956, 77324.229921, 77611.075760, 58706.100521, 67980.054539, 0.001226, 0.643560, [42 107], [124 68], [46 196], [199 126]
 3, Novel, 15.301277, 28.413222, 20.206849, 31.854716, 23.944016, 58006.598118, 111545.279166, 77409.494497, 112019.085961, 89745.114436, 0.000266, , [138 63], [13 170], [95 132], [167 160]
 4, Sample, 76.090024, 78.096940, 75.181903, 82.893063, 78.065482, 58149.187539, 77255.860546, 58599.631601, 58706.100521, 63177.695052, 0.001254, 0.469224, [143 74], [165 148], [115 71], [199 126]
 4, Novel, 26.717362, 22.959287, 20.206849, 78.146282, 37.007445, 109618.194276, 77329.815262, 77409.494497, 77384.347417, 85435.462863, 0.000453, , [90 169], [33 81], [95 132], [79 113]
 5, Sample, 76.999205, 75.096102, 80.469919, 76.034687, 77.149978, 76491.639579, 58589.149113, 112114.262613, 77523.969307, 81179.755153, 0.000997, 0.376714, [196 103], [142 167], [28 71], [91 84]
 5, Novel, 31.997366, 77.583680, 27.589225, 15.433390, 38.150915, 109611.458147, 77324.229921, 111818.144847, 58679.819684, 89358.413150, 0.000451, , [180 9], [124 68], [187 101], [70 197]
 6, Sample, 82.893063, 81.115519, 80.309519, 82.893063, 81.802791, 58278.811956, 111738.970577, 111976.033493, 77585.158589, 89894.743654, 0.000983, 0.366808, [42 107], [163 56], [112 31], [9 67]
 6, Novel, 15.463104, 78.096940, 21.077955, 30.590632, 36.307158, 58040.094556, 77255.860546, 77430.407002, 112090.509388, 81204.217873, 0.000456, , [134 179], [165 148], [5 13], [158 126]
