
 1, Sample, 82.893063, 78.925051, 82.893063, 82.893063, 81.901060, 58390.318494, 77491.101410, 77623.466703, 77468.343649, 72743.307564, 0.001144, 0.480347, [31 83], [196 34], [123 70], [161 129]
 1, Novel, 19.396935, 81.865733, 21.306834, 28.708993, 37.819624, 76158.676870, 111834.873229, 58689.497558, 111885.104914, 89642.038143, 0.000402, , [186 136], [109 142], [112 189], [58 66]
 2, Sample, 82.893063, 80.471456, 77.266371, 76.999574, 79.407616, 58390.318494, 111908.504777, 77530.647796, 77429.935168, 81314.851559, 0.001032, 0.553720, [31 83], [91 79], [197 23], [43 81]
 2, Novel, 29.186383, 20.031378, 15.878851, 30.914653, 24.002816, 76710.427799, 77256.047998, 58767.595723, 111910.676506, 81161.187006, 0.000297, , [171 145], [87 86], [54 195], [149 145]
 3, Sample, 82.893063, 78.581492, 82.893063, 82.893063, 81.815171, 58390.318494, 77292.374843, 77623.466703, 58707.790865, 68003.487726, 0.001229, 0.650000, [31 83], [141 147], [123 70], [99 148]
 3, Novel, 14.866332, 26.391289, 22.523056, 28.900165, 23.170211, 57880.731752, 111663.422036, 77276.185796, 111943.252231, 89690.897954, 0.000261, , [150 38], [51 115], [168 141], [164 25]
 4, Sample, 77.401412, 76.691969, 78.765054, 82.893063, 78.937875, 58295.655184, 77353.780335, 58568.765696, 58707.790865, 63231.498020, 0.001269, 0.476048, [172 143], [191 154], [19 50], [99 148]
 4, Novel, 28.660349, 19.682366, 22.523056, 76.999574, 36.966336, 109768.995994, 77241.450354, 77276.185796, 77429.935168, 85429.141828, 0.000450, , [150 23], [165 20], [168 141], [43 81]
 5, Sample, 77.810010, 75.530147, 80.949997, 79.434565, 78.431180, 76433.737583, 58730.209849, 112065.553134, 77382.629530, 81153.032524, 0.001013, 0.377815, [61 22], [114 188], [30 50], [95 116]
 5, Novel, 29.118377, 78.581492, 29.600415, 16.556628, 38.464228, 109341.241277, 77292.374843, 111776.978915, 58629.982684, 89260.144430, 0.000458, , [104 2], [141 147], [37 198], [111 62]
 6, Sample, 82.893063, 81.865733, 81.065721, 82.893063, 82.179395, 58390.318494, 111834.873229, 112109.613211, 77468.343649, 89950.787146, 0.000986, 0.356388, [31 83], [109 142], [98 34], [161 129]
 6, Novel, 17.350681, 76.691969, 23.583125, 30.914653, 37.135107, 57866.770478, 77353.780335, 77502.978280, 111910.676506, 81158.551400, 0.000468, , [5 55], [191 154], [117 191], [149 145]
